CodMunIBGE,Habitantes 2010
2608503,20659
1713205,20684
2301307,20685
2407807,20685
3111002,20686
2932200,20691
2308906,20700
2614857,20715
5205406,20722
2916104,20725
5203500,20727
4203907,20769
2923407,20775
3167103,20835
4124053,20841
5100201,20856
2111706,20863
5004502,20865
4119954,20920
2610806,20944
5007109,20946
2908002,20964
5002902,20966
2923605,21001
3133303,21001
1502509,21005
3141405,21026
3110509,21080
3512407,21080
2915502,21081
3507803,21107
2509107,21176
3535309,21186
2902807,21187
2108454,21201
4113502,21201
3143401,21203
3301405,21211
3143203,21234
4206702,21239
2900801,21271
2512309,21283
4320107,21285
2613206,21312
2702603,21321
3305604,21349
3133501,21377
3139508,21382
5108600,21382
3554300,21386
2309508,21389
4211702,21393
1200104,21398
2504603,21400
2906907,21414
2922409,21449
1303304,21451
2931509,21482
2302008,21514
2109007,21530
3204005,21548
4128005,21558
2921104,21560
3507902,21580
3546702,21634
4203956,21674
3115508,21705
3531407,21746
4106506,21749
2304350,21786
4216909,21792
2903409,21798
3204609,21823
1100320,21828
2923209,21831
2100204,21851
2501500,21851
3513603,21866
2607604,21884
2106508,21885
4319505,21932
2926202,21937
2600906,21939
2304004,21954
2612406,21955
2805505,21983
3142908,21994
2930774,22000
2102903,22006
2108702,22016
2904100,22037
2614808,22068
4210506,22101
4318408,22134
2611903,22151
2412500,22157
2911808,22165
2605608,22169
2933505,22189
2918803,22201
3136652,22202
5007695,22203
3502200,22210
2411502,22216
4114302,22220
2905008,22236
3118403,22242
4208500,22250
1301803,22254
4322202,22281
5220207,22283
3553807,22291
1100254,22319
3162708,22319
5001003,22320
2306108,22324
5004700,22341
3113008,22343
4105904,22345
2600807,22353
3202454,22366
4202107,22386
2924801,22399
2908903,22401
3553302,22406
2807600,22434
2301604,22445
2304251,22479
2404200,22481
2911105,22528
1100338,22546
4205456,22548
2918357,22549
3147402,22563
2703809,22575
3556305,22576
2912707,22598
2914406,22601
1721208,22619
2201903,22629
2702355,22641
2110039,22644
2600302,22679
2103802,22681
2708303,22686
3100203,22690
3538907,22704
4313375,22716
3303955,22719
2108256,22732
3105103,22734
3109303,22737
2608750,22760
3134905,22772
1302553,22801
3132701,22809
4322806,22810
4309407,22814
1301605,22817
4313300,22830
2112456,22846
3301876,22851
3124203,22856
2925956,22874
2609709,22878
2102309,22899
3302106,22899
1507706,22904
2512903,22976
1507904,23001
5217302,23006
4315305,23021
1506609,23026
3117306,23043
2707107,23045
2915809,23089
1507151,23130
5002100,23181
2507002,23192
1709302,23200
1301308,23206
3202108,23212
3129509,23218
2703205,23292
5215702,23338
3113206,23346
3520004,23362
3509403,23371
4117305,23380
2605004,23390
3106309,23397
4123501,23413
4119400,23424
3501301,23513
2908606,23620
4321808,23726
2910404,23766
2607752,23769
2408201,23784
2705101,23785
3204054,23794
4319604,23798
2307403,23807
2305308,23808
2706406,23811
5200308,23814
3154002,23818
2501104,23829
5000708,23835
2704005,23836
3148707,23839
3205010,23843
2925758,23846
3525201,23847
4321709,23848
3547601,23862
1501105,23864
4103602,23886
4111258,23887
3204104,23895
3156908,23896
3200409,23902
3162005,23906
3119104,23914
2609006,23925
1301159,23930
1505650,23934
2100303,23952
2102804,23959
4321907,23965
4322707,23983
2309458,24007
3521804,24008
5217104,24026
2611309,24046
3553401,24055
2906204,24067
2304954,24091
2932507,24110
3135803,24131
2922904,24136
2401453,24182
2611507,24186
3169604,24188
5214507,24210
3529203,24219
2912103,24272
1400472,24279
2604601,24282
2932002,24294
3130903,24294
4304663,24298
2914901,24318
5005004,24346
1100015,24392
2922102,24395
2615805,24425
2106755,24427
1303700,24481
2506905,24481
2925006,24481
2603702,24521
2303808,24527
4306908,24534
5203302,24554
2933000,24560
2301703,24566
2403608,24569
2112605,24573
2804607,24580
2100436,24599
2925808,24602
2920502,24613
3302908,24642
3203056,24678
2801207,24686
3539202,24694
2705002,24698
4102109,24698
2307809,24703
2205805,24721
5208905,24727
5210109,24735
2928208,24750
1500701,24759
3514106,24761
1504505,24808
4201307,24810
4216503,24812
4104253,24843
2105427,24863
2615003,24903
3126703,24912
2111102,24928
2923100,24943
3101102,24959
3537404,24962
2800605,24976
2932309,25004
1504000,25021
1503077,25034
1500347,25057
3162906,25057
3520442,25064
3538600,25116
1505031,25124
5103353,25124
4212502,25141
2105104,25145
4121703,25172
2703106,25188
2901106,25190
3502705,25191
4304804,25192
3123601,25220
3512209,25229
3526407,25251
2100709,25291
5105622,25299
3151404,25311
2401107,25315
3300506,25333
3162401,25358
2301208,25391
2104677,25401
2202901,25407
2709400,25407
2907301,25408
2913200,25424
2313203,25451
4318507,25503
2901205,25516
2800670,25533
3162922,25537
2305605,25573
1507458,25587
5005608,25595
2610202,25645
2919157,25646
5104807,25647
1501907,25695
2709202,25702
2913507,25705
2707305,25708
4219705,25713
1300409,25718
1303569,25719
3144607,25733
2911907,25736
5002407,25767
4125704,25769
3116605,25771
1301001,25774
2201507,25774
2701001,25776
4322004,25793
3152808,25802
3165537,25814
3518305,25844
4101606,25855
2508307,25900
3203403,25902
3160405,25975
1505700,25999
3118809,26033
2202703,26036
4321303,26092
2615607,26116
5211206,26125
2105005,26189
2928406,26250
2607505,26256
4216305,26260
2927705,26264
3304003,26314
2109452,26327
3303856,26359
5103254,26381
3551603,26387
2303204,26393
3537909,26406
2311603,26415
2614600,26427
2312700,26469
2921203,26475
2110609,26476
3547502,26478
1501956,26484
3110608,26488
2302701,26506
1500958,26546
2603207,26577
2906873,26577
2917300,26591
1504406,26605
4217709,26613
4116901,26615
3144003,26661
1507003,26674
2307106,26688
2516003,26693
2705507,26710
1502152,26716
1504604,26731
3303005,26843
2803609,26902
3109402,26922
2606606,26954
2704203,26992
2102200,27013
4209003,27020
2511202,27032
3139607,27111
4308201,27126
2805604,27146
1303536,27175
2925907,27228
3158953,27265
4321451,27272
2922508,27274
3502903,27299
1504455,27328
3203007,27328
1300508,27355
1505437,27359
2309409,27453
1508035,27455
2914505,27466
3530102,27483
4311304,27525
3119302,27547
2208304,27553
3300233,27560
4306403,27572
5102637,27577
3111606,27600
2925501,27627
2928901,27659
5215603,27671
3300258,27715
2409407,27745
4213203,27759
2923803,27778
3202306,27851
3140704,27856
3157203,27876
1504059,27904
2605905,27912
2906709,27918
4311007,27931
3520103,27952
2112100,27997
2905909,28090
2607307,28120
3520400,28196
1502756,28216
3521002,28300
3510807,28307
2308302,28316
3169356,28318
3509254,28372
1504307,28376
2907103,28380
2914653,28390
2205706,28406
3105400,28442
3201605,28449
2805703,28451
4110102,28455
2102036,28459
3538808,28475
2500304,28479
2101004,28488
3505609,28496
1502806,28549
3506607,28575
1505205,28595
3125101,28599
2610509,28628
4117909,28683
1100098,28729
3526209,28737
2704500,28749
4109708,28751
2504306,28759
5217401,28762
3302254,28783
3542206,28804
3520301,28841
4308508,28843
2922300,28899
2407203,28954
4108601,29018
4202800,29018
2606101,29019
1503101,29062
3200805,29081
3155603,29099
3152006,29105
3531902,29116
2110104,29191
2313104,29204
3546603,29239
2605707,29285
1506005,29349
4115705,29428
3544004,29501
2923704,29504
3114303,29735
1507201,29846
3510005,29884
2927200,29887
3546306,29932
2312007,29946
5220108,30034
2310258,30041
4320800,30044
2708402,30088
3508603,30091
2908507,30123
4304200,30171
4119301,30208
2911204,30336
2917706,30343
2803203,30419
1503093,30436
3518206,30597
4120903,30605
4307807,30619
1300706,30632
2926400,30646
4122206,30650
5007208,30663
1301407,30665
4308607,30689
1303106,30696
4108809,30704
3145307,30725
2616308,30732
3305752,30732
3519303,30734
2608107,30743
2801306,30761
5103205,30766
3200201,30768
4113304,30777
3141801,30794
2609501,30796
5106422,30812
1705508,30838
2509701,30852
2603009,30873
2302305,30878
2513901,30879
2805406,30880
2402204,30916
3168002,30917
3534609,30917
4314803,30920
4218004,30960
2309300,30965
3202801,30988
4317301,30990
2106607,31015
3513702,31056
2100477,31057
2414407,31089
2307502,31090
3200102,31091
2506004,31095
3124302,31113
1100130,31135
2108504,31152
5213087,31154
3108602,31213
2112902,31217
2909307,31249
3128006,31262
4122305,31274
5210208,31274
2310308,31309
1702208,31329
1503507,31364
5218300,31419
1303908,31422
3550209,31450
2905602,31472
3146008,31568
5102678,31589
3505203,31593
2310209,31636
2605301,31636
2930154,31638
5106224,31649
2113009,31658
4310108,31660
3550407,31662
3513108,31691
2100956,31702
2106904,31738
5106505,31779
1502954,31786
2313609,31787
5101704,31793
4111506,31816
3162104,31819
2613602,31829
3201902,31847
3204708,31859
3151503,31883
4114807,31959
2708808,32010
2904902,32026
4109609,32095
2512101,32110
4117701,32123
1300300,32135
3500303,32148
5003306,32159
2909901,32168
3132503,32175
4102406,32184
5104104,32216
2405801,32227
2307007,32236
2916500,32261
4309100,32273
2206209,32289
3113305,32296
2907806,32300
2210607,32327
2906303,32336
2110203,32366
1100452,32383
1200302,32412
2708501,32412
2611002,32492
5209101,32492
2804508,32497
4112009,32606
2613503,32617
4119608,32638
2103703,32652
4114203,32658
1301100,32734
3305000,32747
3525706,32763
5105101,32791
2910602,32802
4203600,32824
2924405,32860
2906808,32908
4102000,33025
2925204,33066
2600401,33095
2926301,33172
2929206,33183
2929305,33283
2706901,33305
2302107,33321
2102101,33359
1300607,33411
4213609,33493
3135050,33587
2110708,33607
1500503,33614
1508084,33690
4302808,33690
2614105,33787
3500105,33797
1100189,33822
2928000,33838
2605103,33855
2112407,33933
3141108,33955
1505908,33956
3109006,33973
5208806,34060
3203320,34140
3204559,34176
1504901,34204
2108306,34267
2308401,34274
1502905,34294
4313706,34328
4306767,34343
3101508,34349
2901007,34351
2306900,34409
3306206,34410
3134400,34456
3501707,34478
3500709,34524
4205506,34553
4318903,34556
2107803,34586
4321501,34656
5000609,34730
3201407,34747
2401008,34763
2902906,34788
3112307,34803
3130101,34851
1300805,34961
3502507,35007
1500305,35042
2600104,35088
2602001,35158
2921708,35164
4206504,35172
2905800,35180
2308005,35191
3505302,35246
3145901,35268
2613107,35274
3539509,35307
4305355,35320
3301306,35347
5210406,35371
2607653,35398
2310704,35400
3300605,35411
3518602,35486
2408300,35490
2615409,35554
1200609,35590
2207009,35640
3541604,35674
2411205,35797
3170800,35809
2306256,35817
2104057,35835
1503200,35887
4117503,35936
3103405,36013
2922003,36026
2917003,36113
4107207,36179
2913705,36306
4217204,36306
4311809,36364
3302601,36456
5219308,36469
3533502,36593
3104205,36597
2702900,36600
2608800,36628
3552106,36686
4218202,36774
3554508,36835
1501204,36882
5221601,36929
2205508,37085
3527306,37125
2927002,37164
3102605,37270
3517406,37404
5005400,37405
2600708,37415
1506203,37421
2930204,37425
2306553,37471
2207900,37496
3303807,37533
3304805,37543
2602308,37566
2933208,37567
4315701,37591
3152204,37627
3525102,37661
2918100,37680
1302405,37701
4204806,37748
3159605,37754
2203701,37767
2305001,37775
2604205,37820
2602209,37826
2305902,37862
1303809,37896
3541505,37910
1100155,37928
2100600,37932
3172004,37942
1200500,38029
4313904,38058
4310603,38159
3550100,38342
2314003,38434
3107109,38516
2923001,38556
3139003,38688
3524105,38695
2807105,38702
4104006,38769
3101706,38775
2200400,38822
3551504,38878
4306601,38898
2803005,38910
2926004,38957
2102002,39049
2111508,39093
2109809,39110
4111803,39121
2103505,39132
3157005,39178
2112308,39183
4304408,39229
2300754,39232
5105150,39255
3556404,39266
2612604,39435
2108207,39448
3145604,39466
2109601,39576
3511508,39617
4317608,39685
4316402,39707
2412203,39776
3534302,39781
4215000,39846
2910503,39872
1600279,39942
1505486,39979
3522703,40051
1506195,40087
3545308,40132
4207304,40170
2921005,40183
5006309,40192
2600500,40235
3540200,40244
2305803,40296
2614204,40296
2928109,40309
1500909,40497
1508407,40573
3304706,40589
3200904,40649
2601409,40732
2110500,40736
3110004,40750
1301852,40781
3144300,40834
4313508,40906
3554805,40984
2512507,41049
3303708,41084
2709152,41152
4125605,41257
3541307,41318
3304755,41354
5106752,41408
5213806,41460
3536703,41497
3537107,41558
4321600,41585
3508405,41604
1100106,41656
3163706,41657
2929909,41798
4115804,41817
5211800,41870
2310506,41890
3515186,41907
4304630,42040
5007901,42132
2929503,42153
3535507,42278
2508901,42303
5218003,42355
5214606,42361
2100907,42505
4216206,42520
4307609,42574
2403103,42652
2211100,42654
2308500,42690
2919504,42693
4124103,42707
2312205,42763
2920601,42815
4117602,42888
3556453,42997
4318804,43111
3516705,43115
5218508,43220
3528403,43223
3514403,43258
1508126,43341
2312403,43890
3546405,43921
3544103,43974
4219507,44128
3503802,44177
2312304,44178
1301704,44227
2308104,44240
3524709,44311
2700409,44322
2913903,44390
1716109,44417
2611804,44439
2925105,44701
2109106,44731
1508159,44789
2201200,44850
3524006,44859
2708006,44932
4113205,44932
2202208,45177
2602605,45180
2302503,45193
3136306,45260
3131901,45449
2602100,45503
2933604,45536
5105259,45556
1502707,45557
5006200,45585
5001102,45614
3107406,45624
3143104,45772
4208302,45797
3121605,45880
2704708,45977
3137205,45984
3203908,46031
2304285,46033
2105708,46083
3510203,46178
3160702,46284
3531100,46293
5005707,46424
3549409,46512
5206206,46580
3531308,46642
3107307,46654
2103406,46750
4114609,46819
4106407,46928
1506187,46964
3524808,47012
1302702,47017
2919801,47051
1503903,47086
3303609,47124
4219309,47188
2905206,47515
2926608,47518
3506359,47645
3509700,47789
2928802,47880
1508209,47889
3523206,47934
2807402,48040
2702405,48096
4109807,48198
5210000,48246
3507001,48314
2306306,48350
3118007,48519
3510401,48576
4120606,48792
3540606,48893
3531803,48949
4317400,49071
1718204,49146
5100250,49164
2302206,49311
2902708,49325
1505106,49333
2112704,49412
3128709,49430
2112803,49496
3533908,50024
2515302,50143
2114007,50173
3546801,50453
1100288,50648
2701407,50816
2917607,51011
2907509,51077
3138401,51130
2300309,51160
1503705,51220
3533403,51242
1503457,51309
1502939,51319
2610608,51357
1503804,51360
3540705,51400
2313500,51422
3301850,51483
4314050,51502
3111200,51544
4209409,51562
1507607,51567
1501501,51651
2902104,51651
1502301,51893
3549706,51900
1100114,52005
5107040,52066
2602803,52105
2702306,52130
3537800,52143
1505809,52172
1302900,52236
1304062,52272
2921500,52338
2931905,52418
1501782,52493
2302404,52498
3137601,52520
1500404,52626
2304707,52645
4128203,52735
4203808,52765
2112506,52788
4210100,52912
5213103,52935
3519600,53158
2400208,53227
2613008,53242
4304507,53259
3151206,53368
3127107,53468
1500206,53569
3530300,53792
2615300,53825
3161106,53828
3169406,53860
3553708,53988
3140001,54219
3542602,54261
3300803,54273
2708600,54577
4321204,54643
4207502,54854
2101707,54930
2314102,54955
2305233,55187
2301901,55323
2506301,55326
3502101,55334
2608909,55439
1504802,55462
3304300,55551
2313302,55716
5205497,55915
1506708,56153
4110706,56207
2307601,56264
2910701,56289
3505906,56476
1508001,56518
5101803,56560
2612208,56629
2609402,56696
1508308,56716
3152105,57390
2300200,57551
2203909,57690
2928604,57800
4122404,57862
2503209,57944
4205902,57981
1503309,58077
4202305,58206
2503704,58446
3537305,58510
2614501,58515
2909802,58606
2601904,58668
3149309,58740
3512803,58827
4207007,58833
4304705,59317
2914000,59343
4312401,59415
1506500,59466
2610004,59526
5208608,59549
3537602,59773
4303905,60074
2919553,60105
2302602,60158
3124104,60271
2706703,60378
4318309,60425
4211306,60556
4214805,61198
4201406,61310
4322509,61342
3526803,61428
1304203,61453
2914703,61631
4318002,61671
2103604,61725
2208403,61834
2309607,61838
2908408,62040
1505064,62050
2308708,62065
2104800,62093
2105401,62110
2709301,62358
4203204,62361
2402006,62709
4303509,62764
3515103,62769
1505304,62794
4306106,62821
2610905,62931
2915601,63069
5219753,63248
3555000,63476
2903904,63480
2605202,63517
3556701,63611
4307906,63635
1502202,63639
3509205,64114
2609907,64358
2802106,64409
2904605,64602
3515509,64696
2907202,64940
3164704,64980
3205101,65001
3126109,65128
2102325,65237
2305407,65456
3135209,65463
2516201,65803
3501905,65829
4322608,65946
2303501,66142
2914604,66181
3530508,66290
2910057,66440
5107925,66521
2906006,66616
3135100,66803
4104907,67084
2402600,68141
2916401,68273
2707701,68481
3522604,68537
4317202,68587
4204301,68621
2601201,68793
2313401,68892
2301109,69159
2407104,69467
3115300,69757
2311801,69833
4127106,69872
4105508,69958
1504703,70018
3539301,70081
3146107,70281
2706307,70368
5204508,70473
4203006,70762
3519709,71217
3527108,71432
4311403,71445
3524303,71662
3306107,71843
2311405,71887
3171303,72220
2309706,72299
4118501,72370
2601706,72432
2301000,72628
3169307,72765
2304103,72812
2103208,73350
2208007,73414
3136207,73610
3145208,73699
3101607,73774
3550704,73942
2110005,74043
3509601,74074
3120904,74219
3305505,74234
2930105,74419
2302800,74473
4215802,74801
2604007,74858
3503901,74905
4319901,74985
3506102,75035
1506138,75556
2606200,75644
1301209,75965
1100304,76202
4317509,76275
2606408,76458
1709500,76755
2930501,76762
3529302,76786
3513405,77039
2109908,77282
2601102,77302
3306008,77432
3170404,77565
4300406,77653
5006606,77872
2108603,78162
3305554,78186
1200203,78507
1100049,78574
3555406,78801
3550605,78821
2911709,78833
2806701,78864
4310207,78915
4108403,78943
2613909,79232
2917508,79247
1507953,79297
3139409,79574
2311306,80604
2607208,80637
4307708,80755
3528502,80956
3144805,80998
3168705,81243
4118402,81590
5217609,81649
4107652,81675
3200607,81832
3536505,82146
4317103,82464
3148103,82471
3527207,82537
2101608,82830
4126256,82847
3504503,82934
2906501,83158
5107958,83431
2101400,83528
3549102,83639
4303004,83827
3147105,84215
5220454,84443
3162500,84469
3557105,84692
3147006,84718
3508504,84752
1302504,85141
3113404,85239
3133808,85463
3530805,86505
3509007,86529
5205109,86647
1301902,86839
2802908,86967
3522109,87057
4104303,87194
2612505,87582
2412005,87668
3522406,87753
3305208,87875
5102504,87942
5211909,88006
2932903,88673
1100023,90353
3132404,90658
2928703,90985
1507300,91340
3526704,91756
3138203,92200
1501808,92860
5211503,92883
4119509,93207
3104007,93672
2600054,94429
3300308,94778
2803500,94861
5215231,95018
3504008,95144
4309308,95204
3302270,95492
3302205,95841
4307005,96087
2305506,96495
4103701,96733
1508100,97128
3134202,97171
4218707,97235
1503606,97493
1505502,97819
1500602,99075
2501807,99716
1501303,99859
2101202,100014
5208004,100085
2910727,100196
2510808,100674
4128104,100676
3143906,100765
3510500,100840
1600600,101262
3523404,101471
3169901,101519
5008305,101791
2606804,102021
1303403,102033
2613701,102895
3534708,103035
4100400,103204
3119401,103694
5003207,103703
2100055,104047
4101507,104150
5221403,104488
3171204,104527
2107506,105121
3202405,105286
4202909,105503
3545209,105516
3304524,105676
3539806,106013
3147907,106290
3556206,106793
3556503,107089
4302105,107278
3554003,107326
4202008,108089
1504422,108246
3525003,108344
2924009,108396
3506508,108728
3557006,108809
3547304,108813
3204906,109028
3302007,109091
3131703,109783
3103504,109801
3551702,110074
3201506,111788
3300209,112008
3518404,112072
3505500,112101
4104204,112377
3511102,112820
3543303,113068
5107909,113099
1501709,113227
2307700,113561
2306405,116065
3118304,116512
1100122,116610
4301602,116794
4119152,117008
2103307,118038
2930709,118047
4303103,118278
4316808,118374
3513504,118720
3503307,118843
4101804,119123
4127700,119313
3304201,119769
2513703,120310
1502103,120896
4101408,120919
2304202,121428
3170701,123081
4322400,125435
3156700,126269
3105608,126284
3504107,126603
2925303,126929
3507506,127328
3302700,127461
2606002,129408
2616407,129974
3152501,130615
4320008,130957
3525300,131040
3516408,131604
5221858,132982
3168606,134745
3530706,137245
4211900,137334
2903201,137427
3304144,137962
2931350,138341
3148004,138710
4118204,140469
1500107,141100
3203205,141306
2900702,141949
4208906,143123
3522307,144377
2603454,144466
2207702,145705
3507605,146744
3538006,146995
3548807,149263
1702109,150484
2918001,151895
3151800,152435
3522208,152614
1505536,153908
3523909,154147
3516309,154472
2103000,155129
2112209,155460
4209300,156727
3303203,157425
3129806,158954
5200258,159378
2804805,160827
2111201,163045
2919207,163449
3305802,163746
4109401,167328
3515707,168306
3302858,168376
3300100,169511
1502400,173149
5212501,174531
5218805,176424
3300407,177813
3545803,180009
3502804,181579
3303401,182082
4208203,183373
4204202,183530
2913606,184236
4314100,184826
2602902,185025
3300704,186227
3543907,186253
2312908,188233
3201209,189889
4204608,192308
3519071,192692
5107602,195476
4300604,195673
5003702,196035
4315602,197228
2918407,197965
3522505,200769
3513009,201150
3520509,201619
2403251,202456
3157807,202942
2914802,204667
3302403,206728
3541406,207610
3503208,208662
2307650,209057
4216602,209804
3501608,210638
3524402,211214
4105805,212967
3122306,213016
2700300,214006
4318705,214087
3167202,214152
3529005,216745
3301900,218008
3548906,221950
3302502,227322
1721000,228332
1504208,233669
4313409,238940
4323002,239384
3131307,239468
3515004,240230
3505708,240749
3552403,241311
2905701,242970
3552809,244528
2105302,247505
2307304,249939
5108402,252596
4309209,255660
4108304,256088
3306305,257803
2408003,259815
4316907,261031
3541000,262051
3552502,262480
3127701,263689
4125506,264210
3526902,276022
3554102,278686
1400100,284313
4104808,286205
3518701,290752
2611101,293962
1506807,294580
3303906,295917
3170107,295988
3154606,296317
2610707,300466
2933307,306866
4202404,309011
4119905,311611
2604106,314912
3516200,318640
3523107,321770
4304606,323827
2303709,325441
3205309,327801
4314407,328275
3551009,332445
5201108,334613
1200401,336038
3506003,343937
3201308,348738
4115200,357077
3143302,361915
3538709,364571
3510609,369584
3525904,370126
2609600,377779
3106705,378089
2504009,385213
3513801,386089
3530607,387779
1600303,398204
3549805,408258
3205002,409267
3205200,414586
3529401,417064
3548500,419400
4205407,421240
1100205,428527
4305108,435564
5201405,455657
3305109,458673
3301009,463731
3300456,469332
1500800,471980
3303302,487562
4113700,506701
4209102,515288
3136702,516247
5103403,551098
2910800,556642
2800308,571149
3552205,586625
3118601,603442
3170206,604013
3543402,604682
3549904,629921
2607901,644620
3534401,666740
3547809,676407
2507507,723515
3548708,765463
5002704,786797
3303500,796257
2408102,803739
2211001,814230
3301702,855048
2704302,932748
3304904,999728
2111300,1014837
3509502,1080113
3518800,1221979
5208707,1302001
1501402,1393399
4314902,1409351
2611606,1537704
4106902,1751907
1302603,1802014
3106200,2375151
2304400,2452185
5300108,2570160
2927408,2675656
3304557,6320446
3550308,11253503
