date,IDHM 2010,CodMunIBGE
2010-01-01,0.557,2902708
2010-01-01,0.575,2902807
2010-01-01,0.551,2902906
2010-01-01,0.63,2903003
2010-01-01,0.577,2903102
2010-01-01,0.721,2903201
2010-01-01,0.607,2903235
2010-01-01,0.61,2903276
2010-01-01,0.602,2903300
2010-01-01,0.598,2903409
2010-01-01,0.575,2903508
2010-01-01,0.538,2903607
2010-01-01,0.567,2903706
2010-01-01,0.551,2903805
2010-01-01,0.633,2903904
2010-01-01,0.546,2903953
2010-01-01,0.612,2904001
2010-01-01,0.561,2904050
2010-01-01,0.603,2904100
2010-01-01,0.575,2904209
2010-01-01,0.597,2904308
2010-01-01,0.592,2904407
2010-01-01,0.57,2904506
2010-01-01,0.656,2904605
2010-01-01,0.613,2904704
2010-01-01,0.565,2904753
2010-01-01,0.561,2904803
2010-01-01,0.581,2904852
2010-01-01,0.647,2904902
2010-01-01,0.637,2905008
2010-01-01,0.546,2905107
2010-01-01,0.542,2905156
2010-01-01,0.625,2905206
2010-01-01,0.584,2905305
2010-01-01,0.627,2905404
2010-01-01,0.573,2905503
2010-01-01,0.581,2905602
2010-01-01,0.694,2905701
2010-01-01,0.565,2905800
2010-01-01,0.557,2905909
2010-01-01,0.586,2906006
2010-01-01,0.565,2906105
2010-01-01,0.587,2906204
2010-01-01,0.59,2906303
2010-01-01,0.587,2906402
2010-01-01,0.691,2906501
2010-01-01,0.591,2906600
2010-01-01,0.601,2906709
2010-01-01,0.557,2906808
2010-01-01,0.562,2906824
2010-01-01,0.599,2906857
2010-01-01,0.621,2906873
2010-01-01,0.555,2906899
2010-01-01,0.616,2906907
2010-01-01,0.552,2907004
2010-01-01,0.576,2907103
2010-01-01,0.57,2907202
2010-01-01,0.613,2907301
2010-01-01,0.582,2907400
2010-01-01,0.677,2907509
2010-01-01,0.571,2907558
2010-01-01,0.596,2907608
2010-01-01,0.6,2907707
2010-01-01,0.585,2907806
2010-01-01,0.601,2907905
2010-01-01,0.613,2908002
2010-01-01,0.596,2908101
2010-01-01,0.634,2908200
2010-01-01,0.606,2908309
2010-01-01,0.611,2908408
2010-01-01,0.663,2908507
2010-01-01,0.56,2908606
2010-01-01,0.582,2908705
2010-01-01,0.577,2908804
2010-01-01,0.592,2908903
2010-01-01,0.579,2909000
2010-01-01,0.6,2909109
2010-01-01,0.535,2909208
2010-01-01,0.603,2909307
2010-01-01,0.59,2909406
2010-01-01,0.599,2909505
2010-01-01,0.543,2909604
2010-01-01,0.614,2909703
2010-01-01,0.699,2909802
2010-01-01,0.581,2909901
2010-01-01,0.54,2910008
2010-01-01,0.676,2910057
2010-01-01,0.591,2910107
2010-01-01,0.632,2910206
2010-01-01,0.623,2910305
2010-01-01,0.544,2910404
2010-01-01,0.615,2910503
2010-01-01,0.589,2910602
2010-01-01,0.567,2910701
2010-01-01,0.677,2910727
2010-01-01,0.559,2910750
2010-01-01,0.588,2910776
2010-01-01,0.712,2910800
2010-01-01,0.565,2910859
2010-01-01,0.578,2910909
2010-01-01,0.557,2911006
2010-01-01,0.618,2911105
2010-01-01,0.632,2911204
2010-01-01,0.599,2911253
2010-01-01,0.559,2911303
2010-01-01,0.593,2911402
2010-01-01,0.576,2911501
2010-01-01,0.643,2911600
2010-01-01,0.569,2911659
2010-01-01,0.673,2911709
2010-01-01,0.558,2911808
2010-01-01,0.563,2911857
2010-01-01,0.574,2911907
2010-01-01,0.611,2912004
2010-01-01,0.625,2912103
2010-01-01,0.591,2912202
2010-01-01,0.584,2912301
2010-01-01,0.616,2912400
2010-01-01,0.584,2912509
2010-01-01,0.511,2912608
2010-01-01,0.558,2912707
2010-01-01,0.614,2912806
2010-01-01,0.576,2912905
2010-01-01,0.585,2913002
2010-01-01,0.602,2913101
2010-01-01,0.636,2913200
2010-01-01,0.631,2913309
2010-01-01,0.614,2913408
2010-01-01,0.574,2913457
2010-01-01,0.552,2913507
2010-01-01,0.69,2913606
2010-01-01,0.565,2913705
2010-01-01,0.55,2913804
2010-01-01,0.67,2913903
2010-01-01,0.549,2914000
2010-01-01,0.59,2914109
2010-01-01,0.576,2914208
2010-01-01,0.571,2914307
2010-01-01,0.599,2914406
2010-01-01,0.62,2914505
2010-01-01,0.691,2914604
2010-01-01,0.599,2914653
2010-01-01,0.62,2914703
2010-01-01,0.712,2914802
2010-01-01,0.583,2914901
2010-01-01,0.572,2915007
2010-01-01,0.543,2915106
2010-01-01,0.589,2915205
2010-01-01,0.634,2915304
2010-01-01,0.562,2915353
2010-01-01,0.592,2915403
2010-01-01,0.599,2915502
2010-01-01,0.627,2915601
2010-01-01,0.578,2915700
2010-01-01,0.578,2915809
2010-01-01,0.584,2915908
2010-01-01,0.637,2916005
2010-01-01,0.67,2916104
2010-01-01,0.599,2916203
2010-01-01,0.572,2916302
2010-01-01,0.667,2916401
2010-01-01,0.486,2916500
2010-01-01,0.571,2916609
2010-01-01,0.553,2916708
2010-01-01,0.61,2916807
2010-01-01,0.582,2916856
2010-01-01,0.6,2916906
2010-01-01,0.544,2917003
2010-01-01,0.594,2917102
2010-01-01,0.57,2917201
2010-01-01,0.606,2917300
2010-01-01,0.591,2917334
2010-01-01,0.613,2917359
2010-01-01,0.593,2917409
2010-01-01,0.649,2917508
2010-01-01,0.58,2917607
2010-01-01,0.659,2917706
2010-01-01,0.556,2917805
2010-01-01,0.55,2917904
2010-01-01,0.665,2918001
2010-01-01,0.547,2918100
2010-01-01,0.553,2918209
2010-01-01,0.575,2918308
2010-01-01,0.593,2918357
2010-01-01,0.677,2918407
2010-01-01,0.541,2918456
2010-01-01,0.571,2918506
2010-01-01,0.567,2918555
2010-01-01,0.602,2918605
2010-01-01,0.599,2918704
2010-01-01,0.545,2918753
2010-01-01,0.586,2918803
2010-01-01,0.632,2918902
2010-01-01,0.546,2919009
2010-01-01,0.584,2919058
2010-01-01,0.518,2919108
2010-01-01,0.596,2919157
2010-01-01,0.754,2919207
2010-01-01,0.623,2919306
2010-01-01,0.621,2919405
2010-01-01,0.611,2919504
2010-01-01,0.716,2919553
2010-01-01,0.524,2919603
2010-01-01,0.605,2919702
2010-01-01,0.609,2919801
2010-01-01,0.604,2919900
2010-01-01,0.708,2919926
2010-01-01,0.538,2919959
2010-01-01,0.576,2920007
2010-01-01,0.572,2920106
2010-01-01,0.562,2920205
2010-01-01,0.578,2920304
2010-01-01,0.566,2920403
2010-01-01,0.599,2920452
2010-01-01,0.607,2920502
2010-01-01,0.621,2920601
2010-01-01,0.593,2920700
2010-01-01,0.561,2920809
2010-01-01,0.581,2920908
2010-01-01,0.668,2921005
2010-01-01,0.572,2921054
2010-01-01,0.625,2921104
2010-01-01,0.586,2921203
2010-01-01,0.622,2921302
2010-01-01,0.542,2921401
2010-01-01,0.527,2921450
2010-01-01,0.506,2921500
2010-01-01,0.558,2921609
2010-01-01,0.588,2921708
2010-01-01,0.618,2921807
2010-01-01,0.606,2921906
2010-01-01,0.665,2922003
2010-01-01,0.566,2922052
2010-01-01,0.59,2922102
2010-01-01,0.617,2922201
2010-01-01,0.549,2922250
2010-01-01,0.66,2922300
2010-01-01,0.601,2922409
2010-01-01,0.641,2922508
2010-01-01,0.547,2922607
2010-01-01,0.56,2922656
2010-01-01,0.545,2922706
2010-01-01,0.597,2922730
2010-01-01,0.57,2922755
2010-01-01,0.524,2922805
2010-01-01,0.567,2922854
2010-01-01,0.555,2922904
2010-01-01,0.654,2923001
2010-01-01,0.597,2923035
2010-01-01,0.554,2923050
2010-01-01,0.559,2923100
2010-01-01,0.554,2923209
2010-01-01,0.607,2923308
2010-01-01,0.56,2923357
2010-01-01,0.586,2923407
2010-01-01,0.643,2923506
2010-01-01,0.615,2923605
2010-01-01,0.59,2923704
2010-01-01,0.577,2923803
2010-01-01,0.583,2923902
2010-01-01,0.674,2924009
2010-01-01,0.587,2924058
2010-01-01,0.588,2924108
2010-01-01,0.513,2924207
2010-01-01,0.571,2924306
2010-01-01,0.506,2924405
2010-01-01,0.603,2924504
2010-01-01,0.577,2924603
2010-01-01,0.612,2924652
2010-01-01,0.533,2924678
2010-01-01,0.575,2924702
2010-01-01,0.578,2924801
2010-01-01,0.572,2924900
2010-01-01,0.56,2925006
2010-01-01,0.604,2925105
2010-01-01,0.666,2925204
2010-01-01,0.58,2925253
2010-01-01,0.676,2925303
2010-01-01,0.625,2925402
2010-01-01,0.621,2925501
2010-01-01,0.614,2925600
2010-01-01,0.542,2925709
2010-01-01,0.559,2925758
2010-01-01,0.592,2925808
2010-01-01,0.544,2925907
2010-01-01,0.578,2925931
2010-01-01,0.564,2925956
2010-01-01,0.579,2926004
2010-01-01,0.636,2926103
2010-01-01,0.578,2926202
2010-01-01,0.628,2926301
2010-01-01,0.615,2926400
2010-01-01,0.512,2926509
2010-01-01,0.601,2926608
2010-01-01,0.54,2926657
2010-01-01,0.605,2926707
2010-01-01,0.576,2926806
2010-01-01,0.594,2926905
2010-01-01,0.572,2927002
2010-01-01,0.632,2927101
2010-01-01,0.61,2927200
2010-01-01,0.617,2927309
2010-01-01,0.759,2927408
2010-01-01,0.583,2927507
2010-01-01,0.546,2927606
2010-01-01,0.654,2927705
2010-01-01,0.61,2927804
2010-01-01,0.574,2927903
2010-01-01,0.598,2928000
2010-01-01,0.556,2928059
2010-01-01,0.614,2928109
2010-01-01,0.608,2928208
2010-01-01,0.592,2928307
2010-01-01,0.605,2928406
2010-01-01,0.587,2928505
2010-01-01,0.646,2928604
2010-01-01,0.7,2928703
2010-01-01,0.626,2928802
2010-01-01,0.579,2928901
2010-01-01,0.64,2928950
2010-01-01,0.639,2929008
2010-01-01,0.639,2929057
2010-01-01,0.616,2929107
2010-01-01,0.674,2929206
2010-01-01,0.592,2929255
2010-01-01,0.627,2929305
2010-01-01,0.546,2929354
2010-01-01,0.552,2929370
2010-01-01,0.593,2929404
2010-01-01,0.657,2929503
2010-01-01,0.614,2929602
2010-01-01,0.527,2929701
2010-01-01,0.617,2929750
2010-01-01,0.549,2929800
2010-01-01,0.635,2929909
2010-01-01,0.615,2930006
2010-01-01,0.666,2930105
2010-01-01,0.595,2930154
2010-01-01,0.585,2930204
2010-01-01,0.608,2930303
2010-01-01,0.566,2930402
2010-01-01,0.634,2930501
2010-01-01,0.59,2930600
2010-01-01,0.675,2930709
2010-01-01,0.564,2930758
2010-01-01,0.533,2930766
2010-01-01,0.631,2930774
2010-01-01,0.592,2930808
2010-01-01,0.584,2930907
2010-01-01,0.577,2931004
2010-01-01,0.599,2931053
2010-01-01,0.597,2931103
2010-01-01,0.566,2931202
2010-01-01,0.594,2931301
2010-01-01,0.685,2931350
2010-01-01,0.594,2931400
2010-01-01,0.566,2931509
2010-01-01,0.555,2931608
2010-01-01,0.578,2931707
2010-01-01,0.528,2931806
2010-01-01,0.579,2931905
2010-01-01,0.605,2932002
2010-01-01,0.582,2932101
2010-01-01,0.611,2932200
2010-01-01,0.593,2932309
2010-01-01,0.617,2932408
2010-01-01,0.515,2932457
2010-01-01,0.56,2932507
2010-01-01,0.598,2932606
2010-01-01,0.616,2932705
2010-01-01,0.59,2932804
2010-01-01,0.623,2932903
2010-01-01,0.637,2933000
2010-01-01,0.539,2933059
2010-01-01,0.575,2933109
2010-01-01,0.555,2933158
2010-01-01,0.586,2933174
2010-01-01,0.645,2933208
2010-01-01,0.577,2933257
2010-01-01,0.678,2933307
2010-01-01,0.587,2933406
2010-01-01,0.6,2933455
2010-01-01,0.544,2933505
2010-01-01,0.585,2933604
2010-01-01,0.689,3100104
2010-01-01,0.698,3100203
2010-01-01,0.654,3100302
2010-01-01,0.63,3100401
2010-01-01,0.61,3100500
2010-01-01,0.576,3100609
2010-01-01,0.675,3100708
2010-01-01,0.663,3100807
2010-01-01,0.645,3100906
2010-01-01,0.601,3101003
2010-01-01,0.684,3101102
2010-01-01,0.668,3101201
2010-01-01,0.649,3101300
2010-01-01,0.673,3101409
2010-01-01,0.726,3101508
2010-01-01,0.761,3101607
2010-01-01,0.675,3101631
2010-01-01,0.642,3101706
2010-01-01,0.646,3101805
2010-01-01,0.725,3101904
2010-01-01,0.668,3102001
2010-01-01,0.661,3102050
2010-01-01,0.62,3102100
2010-01-01,0.592,3102209
2010-01-01,0.676,3102308
2010-01-01,0.572,3102407
2010-01-01,0.641,3102506
2010-01-01,0.734,3102605
2010-01-01,0.578,3102704
2010-01-01,0.7,3102803
2010-01-01,0.597,3102852
2010-01-01,0.683,3102902
2010-01-01,0.645,3103009
2010-01-01,0.684,3103108
2010-01-01,0.695,3103207
2010-01-01,0.661,3103306
2010-01-01,0.663,3103405
2010-01-01,0.773,3103504
2010-01-01,0.697,3103603
2010-01-01,0.536,3103702
2010-01-01,0.708,3103751
2010-01-01,0.724,3103801
2010-01-01,0.698,3103900
2010-01-01,0.772,3104007
2010-01-01,0.683,3104106
2010-01-01,0.749,3104205
2010-01-01,0.727,3104304
2010-01-01,0.643,3104403
2010-01-01,0.582,3104452
2010-01-01,0.656,3104502
2010-01-01,0.694,3104601
2010-01-01,0.588,3104700
2010-01-01,0.656,3104809
2010-01-01,0.681,3104908
2010-01-01,0.671,3105004
2010-01-01,0.741,3105103
2010-01-01,0.599,3105202
2010-01-01,0.692,3105301
2010-01-01,0.722,3105400
2010-01-01,0.649,3105509
2010-01-01,0.769,3105608
2010-01-01,0.624,3105707
2010-01-01,0.734,3105905
2010-01-01,0.674,3106002
2010-01-01,0.66,3106101
2010-01-01,0.81,3106200
2010-01-01,0.686,3106309
2010-01-01,0.655,3106408
2010-01-01,0.628,3106507
2010-01-01,0.594,3106606
2010-01-01,0.604,3106655
2010-01-01,0.749,3106705
2010-01-01,0.62,3106804
2010-01-01,0.744,3106903
2010-01-01,0.688,3107000
2010-01-01,0.704,3107109
2010-01-01,0.645,3107208
2010-01-01,0.7,3107307
2010-01-01,0.75,3107406
2010-01-01,0.673,3107505
2010-01-01,0.735,3107604
2010-01-01,0.683,3107703
2010-01-01,0.623,3107802
2010-01-01,0.653,3107901
2010-01-01,0.692,3108008
2010-01-01,0.637,3108107
2010-01-01,0.678,3108206
2010-01-01,0.537,3108255
2010-01-01,0.73,3108305
2010-01-01,0.702,3108404
2010-01-01,0.602,3108503
2010-01-01,0.674,3108552
2010-01-01,0.656,3108602
2010-01-01,0.625,3108701
2010-01-01,0.624,3108800
2010-01-01,0.692,3108909
2010-01-01,0.747,3109006
2010-01-01,0.658,3109105
2010-01-01,0.669,3109204
2010-01-01,0.627,3109253
2010-01-01,0.672,3109303
2010-01-01,0.624,3109402
2010-01-01,0.648,3109451
2010-01-01,0.674,3109501
2010-01-01,0.741,3109600
2010-01-01,0.706,3109709
2010-01-01,0.726,3109808
2010-01-01,0.706,3109907
2010-01-01,0.728,3110004
2010-01-01,0.633,3110103
2010-01-01,0.617,3110202
2010-01-01,0.687,3110301
2010-01-01,0.69,3110400
2010-01-01,0.689,3110509
2010-01-01,0.751,3110608
2010-01-01,0.699,3110707
2010-01-01,0.616,3110806
2010-01-01,0.709,3110905
2010-01-01,0.698,3111002
2010-01-01,0.704,3111101
2010-01-01,0.621,3111150
2010-01-01,0.711,3111200
2010-01-01,0.683,3111309
2010-01-01,0.706,3111408
2010-01-01,0.702,3111507
2010-01-01,0.682,3111606
2010-01-01,0.649,3111705
2010-01-01,0.722,3111804
2010-01-01,0.65,3111903
2010-01-01,0.678,3112000
2010-01-01,0.631,3112059
2010-01-01,0.624,3112109
2010-01-01,0.648,3112208
2010-01-01,0.653,3112307
2010-01-01,0.675,3112406
2010-01-01,0.695,3112505
2010-01-01,0.723,3112604
2010-01-01,0.624,3112653
2010-01-01,0.639,3112703
2010-01-01,0.71,3112802
2010-01-01,0.615,3112901
2010-01-01,0.558,3113008
2010-01-01,0.634,3113107
2010-01-01,0.697,3113206
2010-01-01,0.695,3113305
2010-01-01,0.706,3113404
2010-01-01,0.638,3113503
2010-01-01,0.683,3113602
2010-01-01,0.648,3113701
2010-01-01,0.65,3113800
2010-01-01,0.655,3113909
2010-01-01,0.689,3114006
2010-01-01,0.682,3114105
2010-01-01,0.71,3114204
2010-01-01,0.705,3114303
2010-01-01,0.733,3114402
2010-01-01,0.7,3114501
2010-01-01,0.741,3114550
2010-01-01,0.725,3114600
2010-01-01,0.724,3114709
2010-01-01,0.646,3114808
2010-01-01,0.652,3114907
2010-01-01,0.721,3115003
2010-01-01,0.704,3115102
2010-01-01,0.685,3115201
2010-01-01,0.751,3115300
2010-01-01,0.684,3115359
2010-01-01,0.6,3115409
2010-01-01,0.54,3115458
2010-01-01,0.621,3115474
2010-01-01,0.743,3115508
2010-01-01,0.678,3115607
2010-01-01,0.665,3115706
2010-01-01,0.678,3115805
2010-01-01,0.664,3115904
2010-01-01,0.655,3116001
2010-01-01,0.598,3116100
2010-01-01,0.635,3116159
2010-01-01,0.711,3116209
2010-01-01,0.579,3116308
2010-01-01,0.698,3116407
2010-01-01,0.67,3116506
2010-01-01,0.709,3116605
2010-01-01,0.669,3116704
2010-01-01,0.583,3116803
2010-01-01,0.697,3116902
2010-01-01,0.593,3117009
2010-01-01,0.691,3117108
2010-01-01,0.668,3117207
2010-01-01,0.712,3117306
2010-01-01,0.676,3117405
2010-01-01,0.634,3117504
2010-01-01,0.7,3117603
2010-01-01,0.665,3117702
2010-01-01,0.703,3117801
2010-01-01,0.621,3117836
2010-01-01,0.747,3117876
2010-01-01,0.712,3117900
2010-01-01,0.753,3118007
2010-01-01,0.568,3118106
2010-01-01,0.729,3118205
2010-01-01,0.761,3118304
2010-01-01,0.662,3118403
2010-01-01,0.673,3118502
2010-01-01,0.756,3118601
2010-01-01,0.694,3118700
2010-01-01,0.642,3118809
2010-01-01,0.656,3118908
2010-01-01,0.66,3119005
2010-01-01,0.68,3119104
2010-01-01,0.626,3119203
2010-01-01,0.708,3119302
2010-01-01,0.755,3119401
2010-01-01,0.627,3119500
2010-01-01,0.669,3119609
2010-01-01,0.677,3119708
2010-01-01,0.692,3119807
2010-01-01,0.692,3119906
2010-01-01,0.678,3119955
2010-01-01,0.632,3120003
2010-01-01,0.659,3120102
2010-01-01,0.585,3120151
2010-01-01,0.692,3120201
2010-01-01,0.583,3120300
2010-01-01,0.695,3120409
2010-01-01,0.668,3120508
2010-01-01,0.651,3120607
2010-01-01,0.696,3120706
2010-01-01,0.695,3120805
2010-01-01,0.627,3120839
2010-01-01,0.585,3120870
2010-01-01,0.713,3120904
2010-01-01,0.616,3121001
2010-01-01,0.669,3121100
2010-01-01,0.74,3121209
2010-01-01,0.639,3121258
2010-01-01,0.68,3121308
2010-01-01,0.639,3121407
2010-01-01,0.631,3121506
2010-01-01,0.716,3121605
2010-01-01,0.601,3121704
2010-01-01,0.702,3121803
2010-01-01,0.657,3121902
2010-01-01,0.605,3122009
2010-01-01,0.661,3122108
2010-01-01,0.623,3122207
2010-01-01,0.764,3122306
2010-01-01,0.608,3122355
2010-01-01,0.67,3122405
2010-01-01,0.609,3122454
2010-01-01,0.673,3122470
2010-01-01,0.688,3122504
2010-01-01,0.622,3122603
2010-01-01,0.709,3122702
2010-01-01,0.687,3122801
2010-01-01,0.701,3122900
2010-01-01,0.686,3123007
2010-01-01,0.636,3123106
2010-01-01,0.719,3123205
2010-01-01,0.629,3123304
2010-01-01,0.692,3123403
2010-01-01,0.706,3123502
2010-01-01,0.645,3123528
2010-01-01,0.685,3123601
2010-01-01,0.644,3123700
2010-01-01,0.655,3123809
2010-01-01,0.634,3123858
2010-01-01,0.672,3123908
2010-01-01,0.625,3124005
2010-01-01,0.671,3124104
2010-01-01,0.663,3124203
2010-01-01,0.627,3124302
2010-01-01,0.685,3124401
2010-01-01,0.691,3124500
2010-01-01,0.71,3124609
2010-01-01,0.676,3124708
2010-01-01,0.696,3124807
2010-01-01,0.675,3124906
2010-01-01,0.676,3125002
2010-01-01,0.732,3125101
2010-01-01,0.717,3125200
2010-01-01,0.687,3125309
2010-01-01,0.606,3125408
2010-01-01,0.64,3125507
2010-01-01,0.583,3125606
2010-01-01,0.648,3125705
2010-01-01,0.646,3125804
2010-01-01,0.603,3125903
2010-01-01,0.58,3125952
2010-01-01,0.724,3126000
2010-01-01,0.755,3126109
2010-01-01,0.64,3126208
2010-01-01,0.67,3126307
2010-01-01,0.696,3126406
2010-01-01,0.622,3126505
2010-01-01,0.625,3126604
2010-01-01,0.654,3126703
2010-01-01,0.603,3126752
2010-01-01,0.59,3126802
2010-01-01,0.648,3126901
2010-01-01,0.543,3126950
2010-01-01,0.684,3127008
2010-01-01,0.592,3127057
2010-01-01,0.544,3127073
2010-01-01,0.73,3127107
2010-01-01,0.655,3127206
2010-01-01,0.654,3127305
2010-01-01,0.65,3127339
2010-01-01,0.679,3127354
2010-01-01,0.647,3127370
2010-01-01,0.716,3127388
2010-01-01,0.683,3127404
2010-01-01,0.606,3127503
2010-01-01,0.681,3127602
2010-01-01,0.727,3127701
2010-01-01,0.604,3127800
2010-01-01,0.731,3127909
2010-01-01,0.686,3128006
2010-01-01,0.679,3128105
2010-01-01,0.623,3128204
2010-01-01,0.677,3128253
2010-01-01,0.701,3128303
2010-01-01,0.677,3128402
2010-01-01,0.652,3128501
2010-01-01,0.69,3128600
2010-01-01,0.751,3128709
2010-01-01,0.683,3128808
2010-01-01,0.693,3128907
2010-01-01,0.674,3129004
2010-01-01,0.68,3129103
2010-01-01,0.657,3129202
2010-01-01,0.654,3129301
2010-01-01,0.657,3129400
2010-01-01,0.718,3129509
2010-01-01,0.614,3129608
2010-01-01,0.591,3129657
2010-01-01,0.706,3129707
2010-01-01,0.704,3129806
2010-01-01,0.674,3129905
2010-01-01,0.675,3130002
2010-01-01,0.624,3130051
2010-01-01,0.698,3130101
2010-01-01,0.651,3130200
2010-01-01,0.707,3130309
2010-01-01,0.714,3130408
2010-01-01,0.68,3130507
2010-01-01,0.553,3130556
2010-01-01,0.692,3130606
2010-01-01,0.61,3130655
2010-01-01,0.674,3130705
2010-01-01,0.697,3130804
2010-01-01,0.658,3130903
2010-01-01,0.702,3131000
2010-01-01,0.664,3131109
2010-01-01,0.665,3131158
2010-01-01,0.693,3131208
2010-01-01,0.771,3131307
2010-01-01,0.696,3131406
2010-01-01,0.686,3131505
2010-01-01,0.695,3131604
2010-01-01,0.756,3131703
2010-01-01,0.653,3131802
2010-01-01,0.73,3131901
2010-01-01,0.628,3132008
2010-01-01,0.641,3132107
2010-01-01,0.691,3132206
2010-01-01,0.552,3132305
2010-01-01,0.787,3132404
2010-01-01,0.646,3132503
2010-01-01,0.688,3132602
2010-01-01,0.634,3132701
2010-01-01,0.634,3132800
2010-01-01,0.674,3132909
2010-01-01,0.705,3133006
2010-01-01,0.739,3133105
2010-01-01,0.65,3133204
2010-01-01,0.629,3133303
2010-01-01,0.723,3133402
2010-01-01,0.713,3133501
2010-01-01,0.72,3133600
2010-01-01,0.677,3133709
2010-01-01,0.776,3133758
2010-01-01,0.758,3133808
2010-01-01,0.627,3133907
2010-01-01,0.6,3134004
2010-01-01,0.635,3134103
2010-01-01,0.739,3134202
2010-01-01,0.726,3134301
2010-01-01,0.747,3134400
2010-01-01,0.727,3134509
2010-01-01,0.681,3134608
2010-01-01,0.62,3134707
2010-01-01,0.668,3134806
2010-01-01,0.715,3134905
2010-01-01,0.679,3135001
2010-01-01,0.638,3135050
2010-01-01,0.609,3135076
2010-01-01,0.696,3135100
2010-01-01,0.658,3135209
2010-01-01,0.721,3135308
2010-01-01,0.608,3135357
2010-01-01,0.661,3135407
2010-01-01,0.624,3135456
2010-01-01,0.601,3135506
2010-01-01,0.643,3135605
2010-01-01,0.689,3135704
2010-01-01,0.615,3135803
2010-01-01,0.658,3135902
2010-01-01,0.587,3136009
2010-01-01,0.626,3136108
2010-01-01,0.758,3136207
2010-01-01,0.697,3136306
2010-01-01,0.637,3136405
2010-01-01,0.628,3136504
2010-01-01,0.632,3136520
2010-01-01,0.617,3136553
2010-01-01,0.564,3136579
2010-01-01,0.662,3136603
2010-01-01,0.717,3136652
2010-01-01,0.778,3136702
2010-01-01,0.669,3136801
2010-01-01,0.723,3136900
2010-01-01,0.592,3136959
2010-01-01,0.541,3137007
2010-01-01,0.718,3137106
2010-01-01,0.732,3137205
2010-01-01,0.634,3137304
2010-01-01,0.676,3137403
2010-01-01,0.703,3137502
2010-01-01,0.679,3137536
2010-01-01,0.777,3137601
2010-01-01,0.661,3137700
2010-01-01,0.711,3137809
2010-01-01,0.655,3137908
2010-01-01,0.714,3138005
2010-01-01,0.629,3138104
2010-01-01,0.782,3138203
2010-01-01,0.71,3138302
2010-01-01,0.67,3138351
2010-01-01,0.726,3138401
2010-01-01,0.672,3138500
2010-01-01,0.71,3138609
2010-01-01,0.71,3138625
2010-01-01,0.646,3138658
2010-01-01,0.608,3138674
2010-01-01,0.614,3138682
2010-01-01,0.678,3138708
2010-01-01,0.724,3138807
2010-01-01,0.64,3138906
2010-01-01,0.715,3139003
2010-01-01,0.699,3139102
2010-01-01,0.618,3139201
2010-01-01,0.618,3139250
2010-01-01,0.642,3139300
2010-01-01,0.689,3139409
2010-01-01,0.697,3139508
2010-01-01,0.675,3139607
2010-01-01,0.672,3139706
2010-01-01,0.684,3139805
2010-01-01,0.702,3139904
2010-01-01,0.742,3140001
2010-01-01,0.615,3140100
2010-01-01,0.699,3140159
2010-01-01,0.68,3140209
2010-01-01,0.657,3140308
2010-01-01,0.65,3140407
2010-01-01,0.669,3140506
2010-01-01,0.635,3140530
2010-01-01,0.581,3140555
2010-01-01,0.597,3140605
2010-01-01,0.704,3140704
2010-01-01,0.72,3140803
2010-01-01,0.616,3140852
2010-01-01,0.631,3140902
2010-01-01,0.662,3141009
2010-01-01,0.731,3141108
2010-01-01,0.707,3141207
2010-01-01,0.711,3141306
2010-01-01,0.624,3141405
2010-01-01,0.626,3141504
2010-01-01,0.664,3141603
2010-01-01,0.656,3141702
2010-01-01,0.633,3141801
2010-01-01,0.658,3141900
2010-01-01,0.665,3142007
2010-01-01,0.663,3142106
2010-01-01,0.68,3142205
2010-01-01,0.593,3142254
2010-01-01,0.638,3142304
2010-01-01,0.721,3142403
2010-01-01,0.65,3142502
2010-01-01,0.721,3142601
2010-01-01,0.613,3142700
2010-01-01,0.674,3142809
2010-01-01,0.659,3142908
2010-01-01,0.688,3143005
2010-01-01,0.728,3143104
2010-01-01,0.541,3143153
2010-01-01,0.71,3143203
2010-01-01,0.77,3143302
2010-01-01,0.724,3143401
2010-01-01,0.587,3143450
2010-01-01,0.696,3143500
2010-01-01,0.648,3143609
2010-01-01,0.597,3143708
2010-01-01,0.647,3143807
2010-01-01,0.734,3143906
2010-01-01,0.644,3144003
2010-01-01,0.74,3144102
2010-01-01,0.585,3144201
2010-01-01,0.701,3144300
2010-01-01,0.675,3144359
2010-01-01,0.671,3144375
2010-01-01,0.693,3144409
2010-01-01,0.69,3144508
2010-01-01,0.667,3144607
2010-01-01,0.556,3144656
2010-01-01,0.592,3144672
2010-01-01,0.709,3144706
2010-01-01,0.813,3144805
2010-01-01,0.63,3144904
2010-01-01,0.701,3145000
2010-01-01,0.641,3145059
2010-01-01,0.671,3145109
2010-01-01,0.715,3145208
2010-01-01,0.571,3145307
2010-01-01,0.555,3145356
2010-01-01,0.616,3145372
2010-01-01,0.636,3145406
2010-01-01,0.626,3145455
2010-01-01,0.674,3145505
2010-01-01,0.699,3145604
2010-01-01,0.635,3145703
2010-01-01,0.663,3145802
2010-01-01,0.637,3145851
2010-01-01,0.562,3145877
2010-01-01,0.764,3145901
2010-01-01,0.722,3146008
2010-01-01,0.741,3146107
2010-01-01,0.595,3146206
2010-01-01,0.599,3146255
2010-01-01,0.596,3146305
2010-01-01,0.669,3146404
2010-01-01,0.728,3146503
2010-01-01,0.59,3146552
2010-01-01,0.72,3146602
2010-01-01,0.703,3146701
2010-01-01,0.565,3146750
