CodMunIBGE,PIB 2010 (R$),VALUE
3137403,90792.931,90792931.0
3538501,90841.392,90841392.0
5219712,90850.898,90850898.0
2108900,90905.343,90905343.0
4312476,90962.044,90962044.0
3168804,91017.799,91017799.0
2927507,91034.444,91034444.0
3161502,91073.085,91073085.0
2102200,91131.624,91131624.0
4316972,91180.999,91180999.0
3519204,91188.763,91188763.0
5004007,91301.173,91301173.0
2511400,91320.374,91320374.0
4120358,91331.926,91331926.0
4218251,91348.909,91348909.0
2304350,91465.941,91465941.0
3120201,91474.587,91474587.0
1101757,91480.288,91480288.0
5214408,91495.299,91495299.0
4306056,91589.797,91589797.0
4314076,91883.472,91883472.0
4307831,91912.211,91912211.0
4219606,91944.331,91944331.0
3550506,91979.226,91979226.0
4127908,92015.474,92015474.0
4216800,92018.62,92018620.0
2110104,92048.271,92048271.0
3537206,92048.491,92048491.0
5222302,92062.861,92062861.0
2706505,92127.076,92127076.0
3115805,92196.197,92196197.0
3512506,92245.814,92245814.0
2900355,92380.996,92380996.0
3509304,92383.408,92383408.0
2707503,92404.088,92404088.0
3120508,92542.004,92542004.0
2304251,92645.223,92645223.0
3200136,92726.262,92726262.0
1508357,92756.227,92756227.0
2917102,92759.041,92759041.0
2932101,92787.828,92787828.0
3502309,92814.402,92814402.0
1502806,92822.407,92822407.0
4210902,92868.765,92868765.0
3501202,92977.573,92977573.0
4307401,93010.505,93010505.0
3127602,93093.322,93093322.0
3143500,93114.246,93114246.0
2613404,93312.971,93312971.0
3137536,93467.788,93467788.0
2603207,93503.143,93503143.0
3551108,93508.624,93508624.0
1300409,93662.831,93662831.0
2513406,93713.498,93713498.0
4315107,93760.033,93760033.0
3300159,93788.116,93788116.0
4302220,93826.554,93826554.0
3139201,93829.138,93829138.0
1502855,93834.611,93834611.0
2704104,93839.024,93839024.0
2709103,93918.512,93918512.0
3202652,93918.607,93918607.0
5211008,93936.188,93936188.0
3506409,93940.965,93940965.0
2500700,93959.027,93959027.0
3302452,94083.684,94083684.0
4304002,94139.157,94139157.0
4102505,94223.467,94223467.0
2110658,94272.444,94272444.0
3554409,94326.118,94326118.0
4110201,94409.276,94409276.0
3147709,94413.1,94413100.0
3546207,94591.333,94591333.0
2303956,94613.997,94613997.0
2106904,94647.797,94647797.0
5100805,94704.596,94704596.0
2922904,94758.045,94758045.0
3528858,94787.429,94787429.0
5218706,94829.984,94829984.0
2605152,94862.648,94862648.0
2703809,94886.694,94886694.0
2706406,94900.379,94900379.0
4319109,94956.09,94956090.0
2302008,94975.473,94975473.0
3146305,94995.9,94995900.0
4214409,95049.95,95049950.0
2310852,95128.693,95128693.0
2701308,95207.732,95207732.0
2908200,95217.909,95217909.0
2612000,95252.732,95252732.0
2702603,95294.197,95294197.0
4312153,95302.486,95302486.0
4211454,95314.128,95314128.0
2906709,95368.637,95368637.0
1500701,95375.829,95375829.0
1200336,95418.696,95418696.0
1100502,95420.086,95420086.0
2929008,95459.676,95459676.0
2611705,95539.26,95539260.0
2109700,95540.469,95540469.0
1301605,95661.969,95661969.0
1508035,95702.985,95702985.0
4105102,95751.558,95751558.0
2406106,95805.706,95805706.0
4109906,95828.702,95828702.0
4214508,95858.848,95858848.0
3156809,95947.546,95947546.0
3549508,95963.942,95963942.0
4308805,95969.663,95969663.0
2705705,95978.572,95978572.0
1200351,96004.931,96004931.0
3526506,96044.875,96044875.0
2108306,96071.427,96071427.0
2307254,96136.552,96136552.0
5004908,96140.445,96140445.0
4103800,96147.434,96147434.0
4305975,96159.506,96159506.0
4103008,96183.512,96183512.0
1507409,96493.964,96493964.0
5212105,96494.201,96494201.0
3132909,96598.359,96598359.0
5107180,96612.574,96612574.0
4110805,96855.682,96855682.0
3202256,96865.682,96865682.0
4202057,96881.748,96881748.0
3500402,96964.454,96964454.0
2309409,97049.22,97049220.0
2613206,97078.788,97078788.0
2100436,97104.502,97104502.0
2301703,97152.216,97152216.0
2705606,97161.031,97161031.0
2512309,97350.108,97350108.0
2909208,97359.596,97359596.0
3102803,97386.286,97386286.0
1702000,97397.539,97397539.0
4201505,97447.172,97447172.0
4215307,97466.513,97466513.0
3131604,97495.428,97495428.0
4215406,97550.974,97550974.0
5216809,97554.817,97554817.0
2100477,97761.937,97761937.0
2704203,97823.58,97823580.0
2907103,97878.77,97878770.0
5216304,97918.542,97918542.0
2509107,97951.524,97951524.0
2932002,97951.925,97951925.0
2906204,98036.739,98036739.0
3123908,98117.02,98117020.0
4212270,98126.338,98126338.0
4308003,98131.752,98131752.0
2202307,98146.085,98146085.0
4314704,98171.814,98171814.0
3502002,98188.262,98188262.0
2615805,98191.965,98191965.0
3100906,98201.235,98201235.0
1507706,98323.587,98323587.0
3520202,98324.079,98324079.0
4103040,98337.599,98337599.0
4308706,98412.101,98412101.0
3134608,98446.763,98446763.0
1504950,98465.427,98465427.0
2603702,98519.086,98519086.0
2313203,98551.511,98551511.0
5003488,98563.608,98563608.0
2613800,98701.555,98701555.0
4203105,98726.652,98726652.0
3545704,98741.037,98741037.0
2301208,98748.504,98748504.0
2313955,98790.398,98790398.0
1100296,98818.321,98818321.0
3170503,98907.043,98907043.0
4202131,98942.722,98942722.0
2505105,98974.01,98974010.0
4106704,99053.493,99053493.0
2603801,99091.431,99091431.0
3528106,99163.389,99163389.0
5005152,99218.609,99218609.0
4204103,99239.585,99239585.0
5105176,99337.525,99337525.0
2908002,99419.861,99419861.0
2412609,99421.833,99421833.0
4309803,99491.191,99491191.0
3167608,99657.423,99657423.0
1503754,99660.359,99660359.0
1101203,99692.423,99692423.0
3204658,99697.958,99697958.0
4210035,99750.28,99750280.0
2913507,99809.108,99809108.0
2601607,99820.047,99820047.0
3114105,99879.092,99879092.0
2502508,99881.609,99881609.0
5108956,99885.325,99885325.0
3142908,99934.007,99934007.0
4206108,99936.972,99936972.0
5213004,99988.346,99988346.0
4308300,100063.248,100063248.0
4301701,100064.352,100064352.0
3529807,100129.639,100129639.0
3139805,100179.742,100179742.0
2303204,100202.626,100202626.0
3528700,100307.563,100307563.0
3508306,100391.203,100391203.0
5003157,100398.317,100398317.0
1504406,100430.221,100430221.0
2916807,100525.932,100525932.0
4300059,100547.857,100547857.0
3113008,100764.75,100764750.0
3117108,100777.288,100777288.0
2902807,100797.634,100797634.0
2407807,100879.983,100879983.0
4311759,100888.295,100888295.0
5219001,100900.118,100900118.0
3130507,101089.927,101089927.0
5211305,101121.299,101121299.0
4212700,101149.655,101149655.0
4301636,101171.625,101171625.0
3514601,101212.648,101212648.0
3158003,101230.236,101230236.0
2908606,101307.776,101307776.0
4113601,101348.174,101348174.0
3148608,101351.667,101351667.0
4121000,101387.168,101387168.0
2911600,101471.891,101471891.0
2211308,101604.053,101604053.0
5007703,101645.295,101645295.0
1600709,101675.855,101675855.0
3132107,101680.706,101680706.0
1702554,101685.628,101685628.0
3543808,101762.095,101762095.0
4127809,101782.668,101782668.0
4319802,101807.173,101807173.0
3161809,101819.437,101819437.0
2925808,101895.762,101895762.0
3144508,101930.679,101930679.0
1304302,102019.917,102019917.0
3203809,102081.676,102081676.0
2914406,102188.138,102188138.0
3108552,102189.149,102189149.0
2931301,102399.26,102399260.0
3205150,102465.245,102465245.0
4302204,102532.241,102532241.0
4202701,102589.596,102589596.0
3162401,102593.906,102593906.0
2612406,102756.99,102756990.0
4128609,102765.234,102765234.0
1400456,102813.61,102813610.0
4304689,102902.432,102902432.0
4111555,102906.374,102906374.0
2502151,102994.132,102994132.0
3539400,103066.529,103066529.0
2307403,103169.466,103169466.0
3525508,103223.047,103223047.0
3139300,103264.44,103264440.0
5212808,103271.408,103271408.0
2610400,103284.234,103284234.0
3519907,103387.574,103387574.0
3518107,103418.505,103418505.0
3172103,103455.271,103455271.0
2925006,103455.544,103455544.0
2610202,103495.445,103495445.0
1508050,103515.1,103515100.0
5104906,103525.816,103525816.0
2929107,103573.993,103573993.0
5007950,103583.024,103583024.0
2932705,103608.355,103608355.0
4307302,103634.405,103634405.0
3537503,103648.209,103648209.0
1503101,103743.605,103743605.0
4310405,103774.031,103774031.0
4126355,103872.563,103872563.0
3152907,103948.532,103948532.0
2922102,104003.3,104003300.0
2110203,104005.139,104005139.0
4115309,104118.217,104118217.0
2303808,104131.991,104131991.0
3540754,104174.069,104174069.0
2100956,104208.149,104208149.0
3535200,104224.703,104224703.0
4301057,104247.889,104247889.0
1600808,104285.319,104285319.0
4302006,104410.343,104410343.0
4300034,104475.556,104475556.0
2304954,104479.291,104479291.0
1501725,104504.136,104504136.0
1300144,104517.786,104517786.0
3102902,104533.436,104533436.0
2929602,104586.52,104586520.0
3159902,104623.864,104623864.0
4216255,104737.495,104737495.0
4107405,104815.847,104815847.0
2610806,104870.3,104870300.0
2703106,104989.255,104989255.0
3128105,105031.658,105031658.0
2302305,105037.859,105037859.0
3120805,105049.161,105049161.0
4108205,105263.001,105263001.0
2412500,105323.133,105323133.0
3506201,105467.985,105467985.0
2105500,105512.447,105512447.0
1101609,105535.46,105535460.0
4314209,105593.466,105593466.0
2702355,105616.01,105616010.0
3524204,105625.211,105625211.0
4303608,105716.201,105716201.0
1503507,105747.939,105747939.0
2932606,105839.356,105839356.0
2708402,105921.148,105921148.0
2913457,105947.529,105947529.0
4303806,105987.305,105987305.0
2706802,106139.193,106139193.0
3112802,106156.531,106156531.0
2928406,106272.355,106272355.0
3301603,106323.626,106323626.0
5221700,106392.973,106392973.0
5106299,106420.805,106420805.0
2931202,106455.09,106455090.0
2104677,106540.25,106540250.0
5219803,106581.374,106581374.0
3108909,106645.985,106645985.0
4117800,106667.05,106667050.0
4210308,106677.024,106677024.0
2803401,106691.645,106691645.0
3100302,106813.97,106813970.0
4108007,106854.724,106854724.0
4307559,106867.324,106867324.0
3540309,106935.146,106935146.0
3510153,107004.034,107004034.0
2918357,107275.798,107275798.0
2905909,107458.938,107458938.0
2919157,107564.682,107564682.0
1100080,107583.052,107583052.0
3522802,107650.468,107650468.0
2801009,107684.034,107684034.0
4104105,107818.01,107818010.0
2411502,107846.542,107846542.0
2307106,107867.461,107867461.0
3117900,107961.914,107961914.0
1502764,107976.979,107976979.0
4121901,108051.534,108051534.0
4123303,108114.669,108114669.0
4210407,108123.977,108123977.0
2607604,108150.496,108150496.0
4112504,108288.919,108288919.0
2923100,108338.041,108338041.0
3544202,108355.544,108355544.0
3548609,108411.785,108411785.0
1200179,108531.092,108531092.0
3204500,108555.371,108555371.0
3102001,108555.617,108555617.0
1400159,108567.536,108567536.0
2514503,108570.954,108570954.0
2925758,108649.041,108649041.0
2206209,108685.386,108685386.0
4202859,108789.267,108789267.0
4322103,108792.561,108792561.0
2923704,108816.606,108816606.0
4128401,108859.52,108859520.0
1303908,108879.053,108879053.0
3201159,108892.623,108892623.0
3523305,108959.472,108959472.0
4201703,108995.612,108995612.0
4207205,109020.365,109020365.0
4301800,109023.876,109023876.0
3541901,109056.547,109056547.0
4203402,109079.45,109079450.0
2103703,109155.951,109155951.0
4310439,109156.058,109156058.0
4200804,109195.668,109195668.0
3135803,109208.013,109208013.0
1713304,109322.964,109322964.0
2917904,109450.726,109450726.0
2932309,109594.08,109594080.0
4310363,109756.149,109756149.0
1501451,109871.28,109871280.0
5004106,109940.343,109940343.0
3162708,110198.524,110198524.0
4206207,110220.396,110220396.0
4104451,110319.451,110319451.0
1720903,110350.203,110350203.0
4103107,110463.199,110463199.0
2312007,110543.238,110543238.0
3123007,110621.044,110621044.0
4207684,110649.896,110649896.0
4320677,110719.224,110719224.0
2112902,110723.457,110723457.0
4314779,110778.218,110778218.0
5207253,110858.909,110858909.0
3513900,110885.127,110885127.0
3109451,111086.948,111086948.0
5212303,111098.111,111098111.0
1101005,111130.032,111130032.0
4128559,111266.942,111266942.0
2925907,111300.522,111300522.0
3119955,111350.03,111350030.0
4301107,111366.197,111366197.0
4101309,111407.417,111407417.0
1505700,111425.832,111425832.0
4200606,111461.921,111461921.0
2924405,111480.064,111480064.0
3117702,111534.358,111534358.0
1500859,111551.491,111551491.0
2912103,111564.791,111564791.0
1505650,111569.851,111569851.0
5201702,111587.161,111587161.0
2108504,111629.46,111629460.0
4301651,111632.174,111632174.0
2933000,111662.379,111662379.0
2307502,111666.097,111666097.0
2101004,111984.764,111984764.0
2205805,112020.671,112020671.0
4219200,112126.565,112126565.0
3506904,112139.463,112139463.0
2609808,112158.815,112158815.0
4313102,112181.063,112181063.0
3513603,112225.347,112225347.0
1504307,112321.764,112321764.0
2920502,112595.218,112595218.0
3504800,112632.684,112632684.0
3145307,112678.468,112678468.0
2509305,112970.067,112970067.0
2701704,113002.23,113002230.0
2107803,113052.391,113052391.0
2604809,113094.224,113094224.0
3542701,113178.568,113178568.0
2109809,113287.216,113287216.0
3122009,113315.898,113315898.0
5106182,113331.229,113331229.0
2922409,113350.467,113350467.0
2920700,113375.906,113375906.0
4308458,113382.985,113382985.0
2910404,113385.316,113385316.0
2614600,113400.274,113400274.0
4107801,113416.945,113416945.0
4110078,113419.527,113419527.0
2800506,113430.857,113430857.0
3547908,113454.576,113454576.0
4301875,113516.105,113516105.0
1507151,113689.732,113689732.0
4323408,113768.538,113768538.0
3204955,113775.517,113775517.0
3204401,114114.545,114114545.0
4125209,114203.527,114203527.0
2904050,114291.279,114291279.0
3132206,114343.896,114343896.0
5204706,114493.215,114493215.0
4301404,114538.643,114538643.0
4112702,114566.59,114566590.0
3150307,114650.02,114650020.0
4100806,114654.969,114654969.0
1200807,114661.461,114661461.0
1100072,114768.272,114768272.0
3506300,114787.486,114787486.0
1101302,114868.695,114868695.0
2512002,114910.607,114910607.0
2605905,114987.643,114987643.0
2709400,115018.465,115018465.0
2805802,115121.058,115121058.0
4204905,115125.677,115125677.0
3106002,115151.379,115151379.0
3142601,115169.152,115169152.0
4102604,115203.788,115203788.0
4207809,115299.781,115299781.0
2805901,115348.377,115348377.0
3201704,115355.314,115355314.0
5209200,115362.72,115362720.0
3504305,115397.413,115397413.0
3553005,115509.948,115509948.0
2309508,115554.3,115554300.0
3534906,115577.248,115577248.0
3552551,115735.783,115735783.0
2600302,115742.806,115742806.0
2926400,115777.871,115777871.0
4321667,115971.619,115971619.0
2604601,116037.005,116037005.0
3545159,116049.768,116049768.0
3554953,116129.4,116129400.0
3301157,116154.355,116154355.0
3103900,116157.135,116157135.0
3117801,116202.435,116202435.0
2208304,116218.69,116218690.0
1502772,116295.01,116295010.0
5206909,116320.507,116320507.0
4118006,116390.542,116390542.0
3202900,116398.549,116398549.0
3519402,116402.715,116402715.0
2111102,116421.19,116421190.0
4110409,116519.671,116519671.0
2205706,116538.212,116538212.0
3131208,116595.74,116595740.0
3519808,116630.889,116630889.0
3113909,116838.21,116838210.0
5107859,116930.15,116930150.0
3529500,117038.003,117038003.0
4308078,117144.02,117144020.0
5000807,117177.817,117177817.0
1702406,117228.788,117228788.0
1200708,117259.888,117259888.0
1101500,117280.833,117280833.0
4100707,117323.956,117323956.0
3519006,117474.207,117474207.0
2908903,117536.039,117536039.0
4123402,117648.914,117648914.0
3118205,117839.318,117839318.0
1300508,117982.694,117982694.0
2905008,118070.57,118070570.0
2603108,118080.314,118080314.0
2608206,118083.119,118083119.0
5102603,118097.378,118097378.0
5103379,118342.263,118342263.0
5106158,118400.175,118400175.0
4320305,118424.479,118424479.0
3510708,118512.598,118512598.0
5219258,118558.135,118558135.0
2310308,118591.643,118591643.0
2305308,118604.062,118604062.0
3108404,118635.434,118635434.0
2912707,118653.832,118653832.0
4214607,118700.234,118700234.0
4314308,118717.151,118717151.0
5204102,118874.34,118874340.0
5200175,118934.158,118934158.0
3141405,119038.328,119038328.0
4107009,119048.486,119048486.0
5006408,119151.154,119151154.0
2501500,119263.96,119263960.0
3554706,119327.326,119327326.0
2615003,119355.149,119355149.0
4122156,119410.588,119410588.0
3504909,119562.114,119562114.0
4124608,119667.841,119667841.0
3161700,119908.524,119908524.0
1100379,119974.008,119974008.0
4311502,120059.815,120059815.0
2801702,120217.835,120217835.0
2802809,120231.531,120231531.0
4108957,120242.049,120242049.0
5220009,120420.113,120420113.0
1100700,120440.101,120440101.0
2113009,120493.545,120493545.0
4125001,120531.815,120531815.0
3106903,120559.895,120559895.0
1301308,120603.174,120603174.0
3555802,120647.087,120647087.0
2806206,120684.597,120684597.0
3167103,120685.218,120685218.0
2308005,120691.284,120691284.0
4215679,120713.008,120713008.0
3138609,120955.318,120955318.0
2921203,120970.425,120970425.0
4121604,121022.065,121022065.0
1503077,121026.532,121026532.0
4209508,121033.471,121033471.0
3104304,121197.608,121197608.0
2915809,121311.515,121311515.0
4207650,121323.111,121323111.0
1101708,121359.369,121359369.0
2613305,121435.546,121435546.0
3123205,121479.946,121479946.0
2302701,121510.133,121510133.0
2308302,121562.637,121562637.0
3557204,121578.322,121578322.0
2912905,121630.977,121630977.0
4211108,121676.946,121676946.0
3161007,121731.345,121731345.0
2110500,121744.441,121744441.0
4116109,121907.628,121907628.0
1200013,121914.728,121914728.0
3513207,121993.531,121993531.0
3506706,122151.252,122151252.0
2604502,122338.832,122338832.0
2501104,122687.057,122687057.0
3552304,122710.097,122710097.0
5000252,122765.758,122765758.0
4127007,122824.007,122824007.0
3109709,122947.11,122947110.0
3529609,123091.862,123091862.0
2606101,123207.201,123207201.0
3514502,123496.969,123496969.0
2102036,123547.349,123547349.0
3133600,123770.367,123770367.0
4316956,123943.463,123943463.0
3517802,123956.955,123956955.0
4311718,124069.926,124069926.0
5203203,124125.855,124125855.0
1200427,124221.492,124221492.0
2610509,124260.341,124260341.0
2800209,124432.131,124432131.0
2103802,124434.213,124434213.0
2110609,124478.168,124478168.0
2600906,124547.016,124547016.0
3503406,124566.455,124566455.0
3543709,124568.281,124568281.0
5003454,124671.87,124671870.0
1302553,124713.917,124713917.0
1400175,124720.311,124720311.0
2908101,124755.543,124755543.0
2930154,124793.261,124793261.0
5105200,124899.341,124899341.0
2911808,125084.01,125084010.0
1506583,125316.102,125316102.0
3531209,125374.515,125374515.0
3104502,125591.149,125591149.0
4304309,125680.401,125680401.0
5106828,125696.511,125696511.0
2806305,125723.722,125723722.0
2928208,125844.938,125844938.0
3514304,126039.214,126039214.0
2609709,126101.115,126101115.0
4122701,126607.464,126607464.0
2916005,126609.51,126609510.0
2110039,126756.038,126756038.0
5108055,127004.564,127004564.0
2305605,127139.602,127139602.0
3545407,127306.617,127306617.0
3517208,127362.094,127362094.0
5200100,127497.721,127497721.0
3545001,127546.231,127546231.0
2916104,127574.202,127574202.0
3532207,127842.841,127842841.0
2609006,127859.212,127859212.0
4206009,128123.392,128123392.0
3112000,128160.767,128160767.0
2516003,128427.413,128427413.0
3118809,128518.679,128518679.0
1303106,128636.703,128636703.0
2605004,128803.129,128803129.0
3135407,128821.271,128821271.0
1504604,128841.168,128841168.0
3110301,128849.374,128849374.0
3534005,129015.127,129015127.0
2705101,129057.196,129057196.0
2311504,129072.846,129072846.0
2608107,129161.291,129161291.0
4304671,129263.585,129263585.0
4210803,129313.21,129313210.0
3202702,129345.697,129345697.0
4203709,129365.913,129365913.0
4118709,129498.991,129498991.0
4112751,129501.382,129501382.0
2100600,129545.138,129545138.0
4304655,129685.369,129685369.0
1301001,129697.447,129697447.0
4320503,129824.572,129824572.0
2910107,129896.595,129896595.0
3150703,129898.47,129898470.0
5213707,129955.068,129955068.0
4113734,130020.303,130020303.0
2914505,130201.135,130201135.0
2906808,130394.016,130394016.0
4212304,130616.207,130616207.0
4200705,130668.139,130668139.0
2111508,130918.731,130918731.0
2100501,131201.974,131201974.0
2408904,131254.756,131254756.0
1505908,131392.385,131392385.0
2611408,131398.731,131398731.0
5001508,131521.874,131521874.0
4212007,131638.759,131638759.0
2607307,131969.811,131969811.0
3101003,132151.652,132151652.0
5107941,132177.63,132177630.0
3507753,132220.893,132220893.0
3500550,132254.829,132254829.0
4125308,132460.822,132460822.0
2506905,132520.861,132520861.0
3142205,132578.776,132578776.0
1200385,132632.661,132632661.0
1502905,132770.765,132770765.0
4300208,132823.096,132823096.0
4209904,133035.542,133035542.0
3110707,133037.491,133037491.0
4309902,133081.495,133081495.0
4118600,133145.523,133145523.0
4305801,133239.082,133239082.0
3109501,133285.704,133285704.0
1500909,133307.829,133307829.0
3519501,133410.845,133410845.0
2806008,133435.455,133435455.0
4118808,133493.341,133493341.0
5222054,133899.367,133899367.0
5204003,133980.268,133980268.0
3154903,134045.314,134045314.0
4115754,134128.55,134128550.0
4128708,134402.408,134402408.0
2102101,134500.121,134500121.0
3538204,134519.99,134519990.0
5103700,134529.409,134529409.0
4305454,134801.453,134801453.0
3305307,134863.953,134863953.0
1400050,134967.393,134967393.0
5105580,134980.062,134980062.0
3204005,135294.083,135294083.0
4110953,135588.287,135588287.0
2918803,135631.324,135631324.0
2916856,135659.665,135659665.0
2917003,135693.142,135693142.0
4202206,135840.938,135840938.0
4126405,135965.715,135965715.0
1507003,136004.751,136004751.0
3304607,136012.187,136012187.0
2105427,136048.85,136048850.0
3539004,136153.408,136153408.0
4122909,136328.177,136328177.0
4104402,136412.693,136412693.0
3148707,136505.103,136505103.0
1502756,136685.214,136685214.0
1503200,136819.4,136819400.0
4105003,136831.764,136831764.0
4117255,136843.016,136843016.0
2807204,136887.09,136887090.0
2312700,136899.053,136899053.0
3138625,137009.83,137009830.0
2607505,137037.133,137037133.0
1300607,137141.139,137141139.0
3541208,137329.69,137329690.0
4311106,137335.218,137335218.0
3511300,137459.504,137459504.0
3141801,137669.959,137669959.0
3518859,137771.403,137771403.0
2508307,137899.496,137899496.0
2932200,137939.203,137939203.0
4322301,137987.651,137987651.0
2901353,138097.559,138097559.0
2928000,138179.67,138179670.0
2704005,138333.122,138333122.0
5108907,138358.708,138358708.0
5218052,138395.482,138395482.0
4100608,138442.759,138442759.0
3169703,138627.983,138627983.0
5005202,138877.853,138877853.0
2500304,139059.942,139059942.0
4312807,139156.624,139156624.0
2507002,139308.396,139308396.0
2805505,139431.627,139431627.0
4218350,139646.084,139646084.0
2207900,139841.659,139841659.0
4122503,139909.143,139909143.0
2500403,139937.639,139937639.0
3552700,139989.588,139989588.0
4302501,139995.913,139995913.0
5107701,140041.659,140041659.0
5002159,140095.95,140095950.0
3532504,140229.451,140229451.0
4306932,140455.348,140455348.0
2309300,140457.529,140457529.0
3130903,140499.099,140499099.0
1721208,140542.14,140542140.0
4301503,140598.583,140598583.0
1504901,140603.967,140603967.0
2907806,140803.504,140803504.0
3550803,140819.95,140819950.0
5103056,140844.492,140844492.0
3124500,140890.101,140890101.0
3535705,140999.13,140999130.0
2705507,141080.342,141080342.0
2925956,141172.998,141172998.0
2605301,141178.627,141178627.0
5218102,141218.349,141218349.0
2104552,141232.647,141232647.0
2112308,141341.64,141341640.0
1506005,141500.738,141500738.0
5107792,141734.958,141734958.0
2600401,141818.75,141818750.0
3200706,141983.704,141983704.0
3155801,142003.286,142003286.0
4117222,142114.714,142114714.0
4120507,142124.331,142124331.0
2100907,142220.203,142220203.0
2910750,142781.079,142781079.0
5106216,142907.589,142907589.0
4306502,142956.808,142956808.0
2613503,143040.728,143040728.0
3155603,143132.149,143132149.0
3516002,143193.518,143193518.0
2414209,143264.616,143264616.0
1101401,143416.702,143416702.0
4314001,143527.362,143527362.0
4105201,143703.648,143703648.0
1301100,143726.596,143726596.0
2926301,143815.63,143815630.0
4116208,143849.454,143849454.0
3536406,143885.237,143885237.0
4105607,143961.265,143961265.0
2102804,144281.556,144281556.0
2602001,144323.279,144323279.0
4118105,144334.565,144334565.0
2607802,144366.762,144366762.0
1700707,144371.891,144371891.0
1200252,144997.034,144997034.0
3203700,145101.232,145101232.0
4114500,145129.729,145129729.0
4127957,145151.025,145151025.0
4124509,145159.65,145159650.0
2305902,145213.99,145213990.0
5005806,145367.237,145367237.0
2907301,145480.394,145480394.0
5217203,145518.664,145518664.0
2512903,145582.962,145582962.0
3518503,145818.912,145818912.0
4123808,145853.272,145853272.0
3201001,145986.149,145986149.0
1714880,146027.013,146027013.0
5000906,146268.117,146268117.0
2906873,146378.785,146378785.0
3536109,146477.495,146477495.0
4112959,146631.203,146631203.0
3517000,146806.834,146806834.0
3510302,146815.852,146815852.0
5211701,147096.577,147096577.0
5204904,147134.053,147134053.0
1400308,147252.38,147252380.0
2904704,147324.117,147324117.0
3137502,147430.55,147430550.0
4305900,147487.379,147487379.0
4202602,147648.517,147648517.0
2109502,147762.221,147762221.0
3169000,147930.936,147930936.0
3504404,148440.272,148440272.0
2201150,148451.422,148451422.0
3109907,148501.977,148501977.0
2914901,148601.858,148601858.0
3203353,148944.309,148944309.0
3124302,149107.535,149107535.0
4123907,149128.83,149128830.0
3143005,149192.991,149192991.0
4218905,149489.121,149489121.0
4218608,149526.248,149526248.0
2307809,149580.345,149580345.0
4128534,149618.316,149618316.0
4317707,149618.99,149618990.0
1506195,149745.109,149745109.0
2703759,149849.995,149849995.0
3151701,149884.898,149884898.0
3104908,149944.119,149944119.0
5007554,150069.208,150069208.0
2923803,150108.315,150108315.0
2909901,150118.352,150118352.0
2611507,150188.904,150188904.0
5004403,150217.588,150217588.0
3133303,150304.26,150304260.0
3205176,150334.208,150334208.0
2805406,150491.588,150491588.0
2702108,150665.95,150665950.0
4114906,150811.847,150811847.0
3126703,150876.281,150876281.0
1600402,150945.691,150945691.0
2112407,150954.276,150954276.0
2901106,150979.711,150979711.0
3124005,150990.051,150990051.0
1507201,151118.237,151118237.0
2804409,151248.353,151248353.0
3542909,151304.909,151304909.0
2411403,151343.226,151343226.0
4305009,151585.977,151585977.0
2404200,151613.588,151613588.0
3539608,151712.718,151712718.0
1301407,151776.997,151776997.0
4126678,151818.219,151818219.0
1300706,151888.738,151888738.0
3154002,152035.196,152035196.0
4320206,152151.524,152151524.0
3200300,152170.487,152170487.0
3303104,152229.751,152229751.0
1100403,152235.166,152235166.0
2911907,152396.628,152396628.0
2305357,152507.646,152507646.0
1506609,152533.516,152533516.0
4119806,152864.47,152864470.0
4115358,153456.06,153456060.0
2603603,153563.3,153563300.0
5205513,153575.967,153575967.0
5218789,153591.563,153591563.0
4208708,153791.62,153791620.0
3102308,153923.255,153923255.0
4213401,154028.367,154028367.0
4302402,154180.209,154180209.0
4204400,154180.985,154180985.0
1505205,154221.598,154221598.0
2922508,154391.573,154391573.0
5106281,154567.521,154567521.0
5105234,154766.537,154766537.0
1300300,154784.984,154784984.0
3157906,154801.216,154801216.0
3536604,154802.281,154802281.0
2930204,155059.422,155059422.0
2112506,155117.43,155117430.0
3112703,155584.646,155584646.0
2103505,155747.553,155747553.0
3117504,155894.568,155894568.0
4102901,155974.289,155974289.0
5103007,155975.503,155975503.0
4316105,155990.795,155990795.0
3140506,156044.275,156044275.0
3543006,156171.1,156171100.0
2606606,156426.085,156426085.0
1300805,156531.951,156531951.0
2102002,156660.388,156660388.0
2927200,156713.023,156713023.0
2311603,156859.019,156859019.0
4100509,157302.016,157302016.0
2615607,157478.977,157478977.0
4302907,157587.727,157587727.0
4306205,157715.323,157715323.0
4211058,158004.094,158004094.0
4313953,158234.665,158234665.0
2805604,158290.24,158290240.0
4318606,158343.128,158343128.0
2310506,158421.776,158421776.0
2922300,158541.999,158541999.0
4107108,158638.98,158638980.0
2804607,158682.908,158682908.0
4311627,158708.773,158708773.0
2308500,158757.66,158757660.0
4215109,158760.686,158760686.0
3507308,159009.864,159009864.0
2109601,159324.988,159324988.0
2919801,159329.238,159329238.0
4127858,159340.503,159340503.0
2203701,159345.741,159345741.0
3108602,159395.681,159395681.0
4309506,159411.113,159411113.0
3117603,159511.094,159511094.0
2200400,159701.684,159701684.0
3118403,159757.496,159757496.0
2614857,159827.344,159827344.0
4111209,160129.127,160129127.0
3132701,160173.985,160173985.0
3146909,160378.643,160378643.0
2112704,160640.103,160640103.0
1100346,160688.809,160688809.0
4314506,160691.691,160691691.0
