CODE,RAW DATE,TERCODIGO,YEAR,NIVNOME,VALUE (Habitante)
POPTOT,2010-01-01T00:00:00-02:00,3550902,2010,Municípios,14346.0
POPTOT,2010-01-01T00:00:00-02:00,355090,2010,AMC 60-00,14350.0
POPTOT,2010-01-01T00:00:00-02:00,355090,2010,AMC 70-00,14350.0
POPTOT,2010-01-01T00:00:00-02:00,355090,2010,AMC 91-00,14350.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC7097008,2010,AMC 70-00,14353.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC9197007,2010,AMC 91-00,14353.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC6097015,2010,AMC 60-00,14365.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC7097004,2010,AMC 70-00,14365.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC9197004,2010,AMC 91-00,14365.0
POPTOT,2010-01-01T00:00:00-02:00,420960,2010,AMC 60-00,14366.0
POPTOT,2010-01-01T00:00:00-02:00,420960,2010,AMC 70-00,14366.0
POPTOT,2010-01-01T00:00:00-02:00,420960,2010,AMC 91-00,14366.0
POPTOT,2010-01-01T00:00:00-02:00,4209607,2010,Municípios,14367.0
POPTOT,2010-01-01T00:00:00-02:00,4317905,2010,Municípios,14378.0
POPTOT,2010-01-01T00:00:00-02:00,4306502,2010,Municípios,14380.0
POPTOT,2010-01-01T00:00:00-02:00,2920403,2010,Municípios,14387.0
POPTOT,2010-01-01T00:00:00-02:00,1200427,2010,Municípios,14389.0
POPTOT,2010-01-01T00:00:00-02:00,292040,2010,AMC 70-00,14390.0
POPTOT,2010-01-01T00:00:00-02:00,292040,2010,AMC 91-00,14390.0
POPTOT,2010-01-01T00:00:00-02:00,314980,2010,AMC 40-00,14391.0
POPTOT,2010-01-01T00:00:00-02:00,314980,2010,AMC 60-00,14391.0
POPTOT,2010-01-01T00:00:00-02:00,314980,2010,AMC 70-00,14391.0
POPTOT,2010-01-01T00:00:00-02:00,314980,2010,AMC 91-00,14391.0
POPTOT,2010-01-01T00:00:00-02:00,5005806,2010,Municípios,14391.0
POPTOT,2010-01-01T00:00:00-02:00,3158201,2010,Municípios,14395.0
POPTOT,2010-01-01T00:00:00-02:00,320380,2010,AMC 20-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,320380,2010,AMC 40-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,320380,2010,AMC 60-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,500580,2010,AMC 60-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,320380,2010,AMC 70-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,500580,2010,AMC 70-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,320380,2010,AMC 91-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,500580,2010,AMC 91-00,14396.0
POPTOT,2010-01-01T00:00:00-02:00,3203809,2010,Municípios,14396.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC6097004,2010,AMC 60-00,14403.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC7097002,2010,AMC 70-00,14403.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC9197001,2010,AMC 91-00,14403.0
POPTOT,2010-01-01T00:00:00-02:00,17AMC9197033,2010,AMC 91-00,14404.0
POPTOT,2010-01-01T00:00:00-02:00,3149804,2010,Municípios,14404.0
POPTOT,2010-01-01T00:00:00-02:00,3134004,2010,Municípios,14407.0
POPTOT,2010-01-01T00:00:00-02:00,2313559,2010,Municípios,14408.0
POPTOT,2010-01-01T00:00:00-02:00,2901353,2010,Municípios,14414.0
POPTOT,2010-01-01T00:00:00-02:00,231355,2010,AMC 91-00,14415.0
POPTOT,2010-01-01T00:00:00-02:00,290135,2010,AMC 91-00,14417.0
POPTOT,2010-01-01T00:00:00-02:00,5000203,2010,Municípios,14424.0
POPTOT,2010-01-01T00:00:00-02:00,500020,2010,AMC 91-00,14429.0
POPTOT,2010-01-01T00:00:00-02:00,2103554,2010,Municípios,14436.0
POPTOT,2010-01-01T00:00:00-02:00,50AMC7097003,2010,AMC 70-00,14450.0
POPTOT,2010-01-01T00:00:00-02:00,310470,2010,AMC 70-00,14451.0
POPTOT,2010-01-01T00:00:00-02:00,310470,2010,AMC 91-00,14451.0
POPTOT,2010-01-01T00:00:00-02:00,17AMC7097005,2010,AMC 70-00,14454.0
POPTOT,2010-01-01T00:00:00-02:00,17AMC9197006,2010,AMC 91-00,14454.0
POPTOT,2010-01-01T00:00:00-02:00,3104700,2010,Municípios,14455.0
POPTOT,2010-01-01T00:00:00-02:00,230205,2010,AMC 91-00,14475.0
POPTOT,2010-01-01T00:00:00-02:00,2302057,2010,Municípios,14476.0
POPTOT,2010-01-01T00:00:00-02:00,5105507,2010,Municípios,14493.0
POPTOT,2010-01-01T00:00:00-02:00,260840,2010,AMC 40-00,14494.0
POPTOT,2010-01-01T00:00:00-02:00,260840,2010,AMC 60-00,14494.0
POPTOT,2010-01-01T00:00:00-02:00,260840,2010,AMC 70-00,14494.0
POPTOT,2010-01-01T00:00:00-02:00,260840,2010,AMC 91-00,14494.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC6097019,2010,AMC 60-00,14503.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC7097022,2010,AMC 70-00,14503.0
POPTOT,2010-01-01T00:00:00-02:00,22AMC9197023,2010,AMC 91-00,14503.0
POPTOT,2010-01-01T00:00:00-02:00,35AMC4097033,2010,AMC 40-00,14506.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097062,2010,AMC 20-00,14509.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097093,2010,AMC 40-00,14509.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097092,2010,AMC 60-00,14509.0
POPTOT,2010-01-01T00:00:00-02:00,2203503,2010,Municípios,14512.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097004,2010,AMC 40-00,14514.0
POPTOT,2010-01-01T00:00:00-02:00,2108058,2010,Municípios,14519.0
POPTOT,2010-01-01T00:00:00-02:00,2916856,2010,Municípios,14522.0
POPTOT,2010-01-01T00:00:00-02:00,412760,2010,AMC 70-00,14526.0
POPTOT,2010-01-01T00:00:00-02:00,412760,2010,AMC 91-00,14526.0
POPTOT,2010-01-01T00:00:00-02:00,3507407,2010,Municípios,14529.0
POPTOT,2010-01-01T00:00:00-02:00,350740,2010,AMC 40-00,14532.0
POPTOT,2010-01-01T00:00:00-02:00,350740,2010,AMC 60-00,14532.0
POPTOT,2010-01-01T00:00:00-02:00,350740,2010,AMC 70-00,14532.0
POPTOT,2010-01-01T00:00:00-02:00,350740,2010,AMC 91-00,14532.0
POPTOT,2010-01-01T00:00:00-02:00,4127601,2010,Municípios,14537.0
POPTOT,2010-01-01T00:00:00-02:00,291685,2010,AMC 91-00,14539.0
POPTOT,2010-01-01T00:00:00-02:00,2608404,2010,Municípios,14541.0
POPTOT,2010-01-01T00:00:00-02:00,52AMC6097035,2010,AMC 60-00,14546.0
POPTOT,2010-01-01T00:00:00-02:00,352280,2010,AMC 70-00,14546.0
POPTOT,2010-01-01T00:00:00-02:00,52AMC7097033,2010,AMC 70-00,14546.0
POPTOT,2010-01-01T00:00:00-02:00,352280,2010,AMC 91-00,14546.0
POPTOT,2010-01-01T00:00:00-02:00,3522802,2010,Municípios,14549.0
POPTOT,2010-01-01T00:00:00-02:00,410345,2010,AMC 91-00,14551.0
POPTOT,2010-01-01T00:00:00-02:00,3521903,2010,Municípios,14556.0
POPTOT,2010-01-01T00:00:00-02:00,3518503,2010,Municípios,14565.0
POPTOT,2010-01-01T00:00:00-02:00,351850,2010,AMC 20-00,14568.0
POPTOT,2010-01-01T00:00:00-02:00,351850,2010,AMC 40-00,14568.0
POPTOT,2010-01-01T00:00:00-02:00,351850,2010,AMC 60-00,14568.0
POPTOT,2010-01-01T00:00:00-02:00,351850,2010,AMC 70-00,14568.0
POPTOT,2010-01-01T00:00:00-02:00,351850,2010,AMC 91-00,14568.0
POPTOT,2010-01-01T00:00:00-02:00,4109302,2010,Municípios,14582.0
POPTOT,2010-01-01T00:00:00-02:00,3535408,2010,Municípios,14583.0
POPTOT,2010-01-01T00:00:00-02:00,2516904,2010,Municípios,14584.0
POPTOT,2010-01-01T00:00:00-02:00,3120805,2010,Municípios,14591.0
POPTOT,2010-01-01T00:00:00-02:00,311200,2010,AMC 40-00,14592.0
POPTOT,2010-01-01T00:00:00-02:00,311200,2010,AMC 60-00,14592.0
POPTOT,2010-01-01T00:00:00-02:00,311200,2010,AMC 70-00,14592.0
POPTOT,2010-01-01T00:00:00-02:00,311200,2010,AMC 91-00,14592.0
POPTOT,2010-01-01T00:00:00-02:00,3112000,2010,Municípios,14595.0
POPTOT,2010-01-01T00:00:00-02:00,312080,2010,AMC 60-00,14596.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097053,2010,AMC 60-00,14596.0
POPTOT,2010-01-01T00:00:00-02:00,312080,2010,AMC 70-00,14596.0
POPTOT,2010-01-01T00:00:00-02:00,312080,2010,AMC 91-00,14596.0
POPTOT,2010-01-01T00:00:00-02:00,4126801,2010,Municípios,14598.0
POPTOT,2010-01-01T00:00:00-02:00,412680,2010,AMC 70-00,14600.0
POPTOT,2010-01-01T00:00:00-02:00,412680,2010,AMC 91-00,14600.0
POPTOT,2010-01-01T00:00:00-02:00,353540,2010,AMC 60-00,14603.0
POPTOT,2010-01-01T00:00:00-02:00,353540,2010,AMC 70-00,14603.0
POPTOT,2010-01-01T00:00:00-02:00,353540,2010,AMC 91-00,14603.0
POPTOT,2010-01-01T00:00:00-02:00,2708907,2010,Municípios,14603.0
POPTOT,2010-01-01T00:00:00-02:00,3504602,2010,Municípios,14603.0
POPTOT,2010-01-01T00:00:00-02:00,270890,2010,AMC 70-00,14604.0
POPTOT,2010-01-01T00:00:00-02:00,270890,2010,AMC 91-00,14604.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097087,2010,AMC 20-00,14605.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097134,2010,AMC 40-00,14605.0
POPTOT,2010-01-01T00:00:00-02:00,350460,2010,AMC 60-00,14605.0
POPTOT,2010-01-01T00:00:00-02:00,350460,2010,AMC 70-00,14605.0
POPTOT,2010-01-01T00:00:00-02:00,350460,2010,AMC 91-00,14605.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097161,2010,AMC 60-00,14610.0
POPTOT,2010-01-01T00:00:00-02:00,41AMC6097022,2010,AMC 60-00,14621.0
POPTOT,2010-01-01T00:00:00-02:00,35AMC6097022,2010,AMC 60-00,14625.0
POPTOT,2010-01-01T00:00:00-02:00,35AMC4097040,2010,AMC 40-00,14628.0
POPTOT,2010-01-01T00:00:00-02:00,292090,2010,AMC 70-00,14640.0
POPTOT,2010-01-01T00:00:00-02:00,292090,2010,AMC 91-00,14640.0
POPTOT,2010-01-01T00:00:00-02:00,2920908,2010,Municípios,14640.0
POPTOT,2010-01-01T00:00:00-02:00,3514809,2010,Municípios,14641.0
POPTOT,2010-01-01T00:00:00-02:00,351480,2010,AMC 60-00,14645.0
POPTOT,2010-01-01T00:00:00-02:00,351480,2010,AMC 70-00,14645.0
POPTOT,2010-01-01T00:00:00-02:00,351480,2010,AMC 91-00,14645.0
POPTOT,2010-01-01T00:00:00-02:00,1504976,2010,Municípios,14645.0
POPTOT,2010-01-01T00:00:00-02:00,2900306,2010,Municípios,14653.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC6097039,2010,AMC 60-00,14661.0
POPTOT,2010-01-01T00:00:00-02:00,3108909,2010,Municípios,14661.0
POPTOT,2010-01-01T00:00:00-02:00,4103453,2010,Municípios,14662.0
POPTOT,2010-01-01T00:00:00-02:00,310890,2010,AMC 70-00,14663.0
POPTOT,2010-01-01T00:00:00-02:00,310890,2010,AMC 91-00,14663.0
POPTOT,2010-01-01T00:00:00-02:00,421060,2010,AMC 70-00,14668.0
POPTOT,2010-01-01T00:00:00-02:00,421060,2010,AMC 91-00,14668.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097157,2010,AMC 40-00,14670.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097150,2010,AMC 60-00,14670.0
POPTOT,2010-01-01T00:00:00-02:00,4210605,2010,Municípios,14674.0
POPTOT,2010-01-01T00:00:00-02:00,355270,2010,AMC 60-00,14686.0
POPTOT,2010-01-01T00:00:00-02:00,355270,2010,AMC 70-00,14686.0
POPTOT,2010-01-01T00:00:00-02:00,355270,2010,AMC 91-00,14686.0
POPTOT,2010-01-01T00:00:00-02:00,3552700,2010,Municípios,14686.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097186,2010,AMC 40-00,14711.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097182,2010,AMC 60-00,14711.0
POPTOT,2010-01-01T00:00:00-02:00,2513406,2010,Municípios,14719.0
POPTOT,2010-01-01T00:00:00-02:00,1303205,2010,Municípios,14723.0
POPTOT,2010-01-01T00:00:00-02:00,251340,2010,AMC 70-00,14729.0
POPTOT,2010-01-01T00:00:00-02:00,251340,2010,AMC 91-00,14729.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC6097047,2010,AMC 60-00,14742.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC7097031,2010,AMC 70-00,14742.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC9197031,2010,AMC 91-00,14742.0
POPTOT,2010-01-01T00:00:00-02:00,4205803,2010,Municípios,14761.0
POPTOT,2010-01-01T00:00:00-02:00,420580,2010,AMC 91-00,14762.0
POPTOT,2010-01-01T00:00:00-02:00,2706505,2010,Municípios,14763.0
POPTOT,2010-01-01T00:00:00-02:00,4208450,2010,Municípios,14763.0
POPTOT,2010-01-01T00:00:00-02:00,270650,2010,AMC 70-00,14772.0
POPTOT,2010-01-01T00:00:00-02:00,270650,2010,AMC 91-00,14772.0
POPTOT,2010-01-01T00:00:00-02:00,420845,2010,AMC 91-00,14775.0
POPTOT,2010-01-01T00:00:00-02:00,130320,2010,AMC 91-00,14780.0
POPTOT,2010-01-01T00:00:00-02:00,2102358,2010,Municípios,14784.0
POPTOT,2010-01-01T00:00:00-02:00,4204558,2010,Municípios,14785.0
POPTOT,2010-01-01T00:00:00-02:00,292680,2010,AMC 70-00,14786.0
POPTOT,2010-01-01T00:00:00-02:00,292680,2010,AMC 91-00,14786.0
POPTOT,2010-01-01T00:00:00-02:00,1400308,2010,Municípios,14792.0
POPTOT,2010-01-01T00:00:00-02:00,420455,2010,AMC 91-00,14794.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097180,2010,AMC 40-00,14800.0
POPTOT,2010-01-01T00:00:00-02:00,420500,2010,AMC 70-00,14801.0
POPTOT,2010-01-01T00:00:00-02:00,420500,2010,AMC 91-00,14801.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC6097017,2010,AMC 60-00,14805.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC7097013,2010,AMC 70-00,14805.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC9197013,2010,AMC 91-00,14805.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC7097007,2010,AMC 70-00,14807.0
POPTOT,2010-01-01T00:00:00-02:00,25AMC9197007,2010,AMC 91-00,14807.0
POPTOT,2010-01-01T00:00:00-02:00,4213708,2010,Municípios,14810.0
POPTOT,2010-01-01T00:00:00-02:00,15AMC9197006,2010,AMC 91-00,14811.0
POPTOT,2010-01-01T00:00:00-02:00,4205001,2010,Municípios,14811.0
POPTOT,2010-01-01T00:00:00-02:00,421370,2010,AMC 60-00,14812.0
POPTOT,2010-01-01T00:00:00-02:00,421370,2010,AMC 70-00,14812.0
POPTOT,2010-01-01T00:00:00-02:00,421370,2010,AMC 91-00,14812.0
POPTOT,2010-01-01T00:00:00-02:00,2926806,2010,Municípios,14815.0
POPTOT,2010-01-01T00:00:00-02:00,2304459,2010,Municípios,14817.0
POPTOT,2010-01-01T00:00:00-02:00,2102077,2010,Municípios,14818.0
POPTOT,2010-01-01T00:00:00-02:00,3300902,2010,Municípios,14827.0
POPTOT,2010-01-01T00:00:00-02:00,290030,2010,AMC 60-00,14830.0
POPTOT,2010-01-01T00:00:00-02:00,290030,2010,AMC 70-00,14830.0
POPTOT,2010-01-01T00:00:00-02:00,290030,2010,AMC 91-00,14830.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097167,2010,AMC 40-00,14833.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097160,2010,AMC 60-00,14833.0
POPTOT,2010-01-01T00:00:00-02:00,290360,2010,AMC 70-00,14833.0
POPTOT,2010-01-01T00:00:00-02:00,290360,2010,AMC 91-00,14833.0
POPTOT,2010-01-01T00:00:00-02:00,5007935,2010,Municípios,14833.0
POPTOT,2010-01-01T00:00:00-02:00,2904050,2010,Municípios,14834.0
POPTOT,2010-01-01T00:00:00-02:00,2903607,2010,Municípios,14836.0
POPTOT,2010-01-01T00:00:00-02:00,2931608,2010,Municípios,14836.0
POPTOT,2010-01-01T00:00:00-02:00,2204709,2010,Municípios,14845.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC2097004,2010,AMC 20-00,14846.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC4097004,2010,AMC 40-00,14846.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC6097005,2010,AMC 60-00,14846.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC7097008,2010,AMC 70-00,14846.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC9197009,2010,AMC 91-00,14846.0
POPTOT,2010-01-01T00:00:00-02:00,293160,2010,AMC 70-00,14850.0
POPTOT,2010-01-01T00:00:00-02:00,293160,2010,AMC 91-00,14850.0
POPTOT,2010-01-01T00:00:00-02:00,290405,2010,AMC 91-00,14851.0
POPTOT,2010-01-01T00:00:00-02:00,4117800,2010,Municípios,14865.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC6097013,2010,AMC 60-00,14866.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC7097014,2010,AMC 70-00,14866.0
POPTOT,2010-01-01T00:00:00-02:00,500793,2010,AMC 91-00,14867.0
POPTOT,2010-01-01T00:00:00-02:00,220470,2010,AMC 60-00,14868.0
POPTOT,2010-01-01T00:00:00-02:00,220470,2010,AMC 70-00,14868.0
POPTOT,2010-01-01T00:00:00-02:00,220470,2010,AMC 91-00,14868.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC2097125,2010,AMC 20-00,14872.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC4097187,2010,AMC 40-00,14872.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC6097184,2010,AMC 60-00,14872.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC7097081,2010,AMC 70-00,14872.0
POPTOT,2010-01-01T00:00:00-02:00,31AMC9197080,2010,AMC 91-00,14872.0
POPTOT,2010-01-01T00:00:00-02:00,5004304,2010,Municípios,14875.0
POPTOT,2010-01-01T00:00:00-02:00,1200807,2010,Municípios,14880.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC2097010,2010,AMC 20-00,14883.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC4097012,2010,AMC 40-00,14883.0
POPTOT,2010-01-01T00:00:00-02:00,42AMC6097019,2010,AMC 60-00,14883.0
POPTOT,2010-01-01T00:00:00-02:00,421400,2010,AMC 70-00,14886.0
POPTOT,2010-01-01T00:00:00-02:00,421400,2010,AMC 91-00,14886.0
POPTOT,2010-01-01T00:00:00-02:00,500430,2010,AMC 91-00,14887.0
POPTOT,2010-01-01T00:00:00-02:00,4214003,2010,Municípios,14887.0
POPTOT,2010-01-01T00:00:00-02:00,3305703,2010,Municípios,14900.0
POPTOT,2010-01-01T00:00:00-02:00,330570,2010,AMC 20-00,14920.0
POPTOT,2010-01-01T00:00:00-02:00,330570,2010,AMC 40-00,14920.0
POPTOT,2010-01-01T00:00:00-02:00,330570,2010,AMC 60-00,14920.0
POPTOT,2010-01-01T00:00:00-02:00,330570,2010,AMC 70-00,14920.0
POPTOT,2010-01-01T00:00:00-02:00,330570,2010,AMC 91-00,14920.0
POPTOT,2010-01-01T00:00:00-02:00,3108404,2010,Municípios,14920.0
POPTOT,2010-01-01T00:00:00-02:00,130068,2010,AMC 91-00,14921.0
POPTOT,2010-01-01T00:00:00-02:00,2915007,2010,Municípios,14924.0
POPTOT,2010-01-01T00:00:00-02:00,2101251,2010,Municípios,14925.0
POPTOT,2010-01-01T00:00:00-02:00,291500,2010,AMC 70-00,14932.0
POPTOT,2010-01-01T00:00:00-02:00,291500,2010,AMC 91-00,14932.0
POPTOT,2010-01-01T00:00:00-02:00,310840,2010,AMC 20-00,14935.0
POPTOT,2010-01-01T00:00:00-02:00,310840,2010,AMC 40-00,14935.0
POPTOT,2010-01-01T00:00:00-02:00,310840,2010,AMC 60-00,14935.0
POPTOT,2010-01-01T00:00:00-02:00,310840,2010,AMC 70-00,14935.0
POPTOT,2010-01-01T00:00:00-02:00,310840,2010,AMC 91-00,14935.0
POPTOT,2010-01-01T00:00:00-02:00,2516508,2010,Municípios,14936.0
POPTOT,2010-01-01T00:00:00-02:00,3136009,2010,Municípios,14941.0
POPTOT,2010-01-01T00:00:00-02:00,3133758,2010,Municípios,14945.0
POPTOT,2010-01-01T00:00:00-02:00,313375,2010,AMC 91-00,14950.0
POPTOT,2010-01-01T00:00:00-02:00,2100832,2010,Municípios,14959.0
POPTOT,2010-01-01T00:00:00-02:00,4104600,2010,Municípios,14970.0
POPTOT,2010-01-01T00:00:00-02:00,1300680,2010,Municípios,14979.0
POPTOT,2010-01-01T00:00:00-02:00,4110607,2010,Municípios,14981.0
POPTOT,2010-01-01T00:00:00-02:00,4104428,2010,Municípios,14983.0
POPTOT,2010-01-01T00:00:00-02:00,5103379,2010,Municípios,14983.0
POPTOT,2010-01-01T00:00:00-02:00,24AMC9197003,2010,AMC 91-00,14992.0
POPTOT,2010-01-01T00:00:00-02:00,231135,2010,AMC 91-00,15000.0
POPTOT,2010-01-01T00:00:00-02:00,2311355,2010,Municípios,15000.0
POPTOT,2010-01-01T00:00:00-02:00,5105903,2010,Municípios,15002.0
POPTOT,2010-01-01T00:00:00-02:00,2615706,2010,Municípios,15006.0
POPTOT,2010-01-01T00:00:00-02:00,315790,2010,AMC 60-00,15011.0
POPTOT,2010-01-01T00:00:00-02:00,315790,2010,AMC 70-00,15011.0
POPTOT,2010-01-01T00:00:00-02:00,315790,2010,AMC 91-00,15011.0
POPTOT,2010-01-01T00:00:00-02:00,510590,2010,AMC 91-00,15011.0
POPTOT,2010-01-01T00:00:00-02:00,3157906,2010,Municípios,15011.0
POPTOT,2010-01-01T00:00:00-02:00,3127800,2010,Municípios,15024.0
POPTOT,2010-01-01T00:00:00-02:00,3538105,2010,Municípios,15039.0
POPTOT,2010-01-01T00:00:00-02:00,353810,2010,AMC 40-00,15043.0
POPTOT,2010-01-01T00:00:00-02:00,353810,2010,AMC 60-00,15043.0
POPTOT,2010-01-01T00:00:00-02:00,353810,2010,AMC 70-00,15043.0
POPTOT,2010-01-01T00:00:00-02:00,353810,2010,AMC 91-00,15043.0
POPTOT,2010-01-01T00:00:00-02:00,2304657,2010,Municípios,15049.0
POPTOT,2010-01-01T00:00:00-02:00,1720903,2010,Municípios,15051.0
POPTOT,2010-01-01T00:00:00-02:00,2923050,2010,Municípios,15051.0
POPTOT,2010-01-01T00:00:00-02:00,230465,2010,AMC 91-00,15052.0
POPTOT,2010-01-01T00:00:00-02:00,2918506,2010,Municípios,15052.0
POPTOT,2010-01-01T00:00:00-02:00,172090,2010,AMC 70-00,15053.0
POPTOT,2010-01-01T00:00:00-02:00,291850,2010,AMC 70-00,15053.0
POPTOT,2010-01-01T00:00:00-02:00,172090,2010,AMC 91-00,15053.0
POPTOT,2010-01-01T00:00:00-02:00,291850,2010,AMC 91-00,15053.0
POPTOT,2010-01-01T00:00:00-02:00,292305,2010,AMC 91-00,15057.0
POPTOT,2010-01-01T00:00:00-02:00,292760,2010,AMC 70-00,15059.0
POPTOT,2010-01-01T00:00:00-02:00,292760,2010,AMC 91-00,15059.0
POPTOT,2010-01-01T00:00:00-02:00,1507409,2010,Municípios,15060.0
POPTOT,2010-01-01T00:00:00-02:00,2927606,2010,Municípios,15060.0
POPTOT,2010-01-01T00:00:00-02:00,2311108,2010,Municípios,15061.0
POPTOT,2010-01-01T00:00:00-02:00,231110,2010,AMC 60-00,15065.0
POPTOT,2010-01-01T00:00:00-02:00,231110,2010,AMC 70-00,15065.0
POPTOT,2010-01-01T00:00:00-02:00,231110,2010,AMC 91-00,15065.0
POPTOT,2010-01-01T00:00:00-02:00,291140,2010,AMC 70-00,15073.0
POPTOT,2010-01-01T00:00:00-02:00,291140,2010,AMC 91-00,15073.0
POPTOT,2010-01-01T00:00:00-02:00,2911402,2010,Municípios,15076.0
POPTOT,2010-01-01T00:00:00-02:00,4102802,2010,Municípios,15079.0
POPTOT,2010-01-01T00:00:00-02:00,410280,2010,AMC 70-00,15080.0
POPTOT,2010-01-01T00:00:00-02:00,410280,2010,AMC 91-00,15080.0
POPTOT,2010-01-01T00:00:00-02:00,3303104,2010,Municípios,15082.0
POPTOT,2010-01-01T00:00:00-02:00,3511706,2010,Municípios,15085.0
POPTOT,2010-01-01T00:00:00-02:00,351170,2010,AMC 60-00,15086.0
POPTOT,2010-01-01T00:00:00-02:00,351170,2010,AMC 70-00,15086.0
POPTOT,2010-01-01T00:00:00-02:00,351170,2010,AMC 91-00,15086.0
POPTOT,2010-01-01T00:00:00-02:00,2104206,2010,Municípios,15098.0
POPTOT,2010-01-01T00:00:00-02:00,1200252,2010,Municípios,15100.0
POPTOT,2010-01-01T00:00:00-02:00,210420,2010,AMC 70-00,15108.0
POPTOT,2010-01-01T00:00:00-02:00,210420,2010,AMC 91-00,15108.0
POPTOT,2010-01-01T00:00:00-02:00,210640,2010,AMC 70-00,15123.0
POPTOT,2010-01-01T00:00:00-02:00,210640,2010,AMC 91-00,15123.0
POPTOT,2010-01-01T00:00:00-02:00,270300,2010,AMC 60-00,15133.0
POPTOT,2010-01-01T00:00:00-02:00,270300,2010,AMC 70-00,15133.0
POPTOT,2010-01-01T00:00:00-02:00,270300,2010,AMC 91-00,15133.0
POPTOT,2010-01-01T00:00:00-02:00,130020,2010,AMC 60-00,15149.0
POPTOT,2010-01-01T00:00:00-02:00,250480,2010,AMC 60-00,15149.0
POPTOT,2010-01-01T00:00:00-02:00,130020,2010,AMC 70-00,15149.0
POPTOT,2010-01-01T00:00:00-02:00,250480,2010,AMC 70-00,15149.0
POPTOT,2010-01-01T00:00:00-02:00,130020,2010,AMC 91-00,15149.0
POPTOT,2010-01-01T00:00:00-02:00,250480,2010,AMC 91-00,15149.0
POPTOT,2010-01-01T00:00:00-02:00,2504801,2010,Municípios,15149.0
POPTOT,2010-01-01T00:00:00-02:00,2703007,2010,Municípios,15149.0
POPTOT,2010-01-01T00:00:00-02:00,2106409,2010,Municípios,15150.0
POPTOT,2010-01-01T00:00:00-02:00,1300201,2010,Municípios,15153.0
POPTOT,2010-01-01T00:00:00-02:00,4204251,2010,Municípios,15159.0
POPTOT,2010-01-01T00:00:00-02:00,311610,2010,AMC 70-00,15165.0
POPTOT,2010-01-01T00:00:00-02:00,311610,2010,AMC 91-00,15165.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC6097006,2010,AMC 60-00,15169.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC7097009,2010,AMC 70-00,15169.0
POPTOT,2010-01-01T00:00:00-02:00,43AMC9197010,2010,AMC 91-00,15169.0
POPTOT,2010-01-01T00:00:00-02:00,3116100,2010,Municípios,15189.0
