CODE,RAW DATE,TERCODIGO,YEAR,NIVNOME,VALUE (R$)
RECORRM,2010-01-01T00:00:00-02:00,2101772,2010,Municípios,14895392.69
RECORRM,2010-01-01T00:00:00-02:00,2701506,2010,Municípios,14895727.37
RECORRM,2010-01-01T00:00:00-02:00,4107256,2010,Municípios,14906216.86
RECORRM,2010-01-01T00:00:00-02:00,2926905,2010,Municípios,14912800.59
RECORRM,2010-01-01T00:00:00-02:00,2928505,2010,Municípios,14922374.89
RECORRM,2010-01-01T00:00:00-02:00,1200328,2010,Municípios,14946514.05
RECORRM,2010-01-01T00:00:00-02:00,2601003,2010,Municípios,14948153.96
RECORRM,2010-01-01T00:00:00-02:00,5216304,2010,Municípios,14954268.38
RECORRM,2010-01-01T00:00:00-02:00,4200705,2010,Municípios,14963071.08
RECORRM,2010-01-01T00:00:00-02:00,3161809,2010,Municípios,14965049.46
RECORRM,2010-01-01T00:00:00-02:00,2916906,2010,Municípios,14965662.88
RECORRM,2010-01-01T00:00:00-02:00,4105102,2010,Municípios,14994996.91
RECORRM,2010-01-01T00:00:00-02:00,1200807,2010,Municípios,14995904.23
RECORRM,2010-01-01T00:00:00-02:00,4115853,2010,Municípios,15000460.16
RECORRM,2010-01-01T00:00:00-02:00,2502805,2010,Municípios,15001666.49
RECORRM,2010-01-01T00:00:00-02:00,4126405,2010,Municípios,15007280.2799999
RECORRM,2010-01-01T00:00:00-02:00,2907004,2010,Municípios,15013396.45
RECORRM,2010-01-01T00:00:00-02:00,3130507,2010,Municípios,15014483.2799999
RECORRM,2010-01-01T00:00:00-02:00,4118105,2010,Municípios,15014625.55
RECORRM,2010-01-01T00:00:00-02:00,4103057,2010,Municípios,15024397.2899999
RECORRM,2010-01-01T00:00:00-02:00,2705804,2010,Municípios,15026004.5
RECORRM,2010-01-01T00:00:00-02:00,4214409,2010,Municípios,15028331.5299999
RECORRM,2010-01-01T00:00:00-02:00,5219357,2010,Municípios,15035484.24
RECORRM,2010-01-01T00:00:00-02:00,3506409,2010,Municípios,15038385.48
RECORRM,2010-01-01T00:00:00-02:00,5106281,2010,Municípios,15038679.24
RECORRM,2010-01-01T00:00:00-02:00,3123700,2010,Municípios,15044408.38
RECORRM,2010-01-01T00:00:00-02:00,2305704,2010,Municípios,15049423.88
RECORRM,2010-01-01T00:00:00-02:00,2601508,2010,Municípios,15053125.77
RECORRM,2010-01-01T00:00:00-02:00,4215455,2010,Municípios,15060866.0
RECORRM,2010-01-01T00:00:00-02:00,3500402,2010,Municípios,15082342.56
RECORRM,2010-01-01T00:00:00-02:00,3532207,2010,Municípios,15085111.51
RECORRM,2010-01-01T00:00:00-02:00,4314001,2010,Municípios,15086594.63
RECORRM,2010-01-01T00:00:00-02:00,2402709,2010,Municípios,15087365.4
RECORRM,2010-01-01T00:00:00-02:00,3554706,2010,Municípios,15091967.5
RECORRM,2010-01-01T00:00:00-02:00,2413904,2010,Municípios,15094313.62
RECORRM,2010-01-01T00:00:00-02:00,4207650,2010,Municípios,15096111.5
RECORRM,2010-01-01T00:00:00-02:00,4314704,2010,Municípios,15100108.14
RECORRM,2010-01-01T00:00:00-02:00,2612471,2010,Municípios,15126078.18
RECORRM,2010-01-01T00:00:00-02:00,5213004,2010,Municípios,15128335.75
RECORRM,2010-01-01T00:00:00-02:00,4105003,2010,Municípios,15129288.12
RECORRM,2010-01-01T00:00:00-02:00,2701209,2010,Municípios,15135779.18
RECORRM,2010-01-01T00:00:00-02:00,2407005,2010,Municípios,15155310.96
RECORRM,2010-01-01T00:00:00-02:00,3117801,2010,Municípios,15155390.2899999
RECORRM,2010-01-01T00:00:00-02:00,2205409,2010,Municípios,15163200.93
RECORRM,2010-01-01T00:00:00-02:00,4219176,2010,Municípios,15169562.64
RECORRM,2010-01-01T00:00:00-02:00,3133600,2010,Municípios,15171413.83
RECORRM,2010-01-01T00:00:00-02:00,4301503,2010,Municípios,15171607.24
RECORRM,2010-01-01T00:00:00-02:00,2204709,2010,Municípios,15172265.0
RECORRM,2010-01-01T00:00:00-02:00,2906899,2010,Municípios,15178075.87
RECORRM,2010-01-01T00:00:00-02:00,2408953,2010,Municípios,15180323.38
RECORRM,2010-01-01T00:00:00-02:00,2612901,2010,Municípios,15219007.2899999
RECORRM,2010-01-01T00:00:00-02:00,3548203,2010,Municípios,15222435.3
RECORRM,2010-01-01T00:00:00-02:00,3532058,2010,Municípios,15230374.93
RECORRM,2010-01-01T00:00:00-02:00,2309102,2010,Municípios,15240671.59
RECORRM,2010-01-01T00:00:00-02:00,4300034,2010,Municípios,15250168.65
RECORRM,2010-01-01T00:00:00-02:00,4115358,2010,Municípios,15275178.69
RECORRM,2010-01-01T00:00:00-02:00,2804102,2010,Municípios,15277380.86
RECORRM,2010-01-01T00:00:00-02:00,3114006,2010,Municípios,15282630.97
RECORRM,2010-01-01T00:00:00-02:00,3143005,2010,Municípios,15283738.44
RECORRM,2010-01-01T00:00:00-02:00,4321667,2010,Municípios,15286315.65
RECORRM,2010-01-01T00:00:00-02:00,2919405,2010,Municípios,15286399.92
RECORRM,2010-01-01T00:00:00-02:00,3168408,2010,Municípios,15297779.42
RECORRM,2010-01-01T00:00:00-02:00,2603926,2010,Municípios,15318702.59
RECORRM,2010-01-01T00:00:00-02:00,3128600,2010,Municípios,15326089.66
RECORRM,2010-01-01T00:00:00-02:00,4215109,2010,Municípios,15337116.17
RECORRM,2010-01-01T00:00:00-02:00,2917334,2010,Municípios,15356200.5
RECORRM,2010-01-01T00:00:00-02:00,4214706,2010,Municípios,15359606.44
RECORRM,2010-01-01T00:00:00-02:00,4211058,2010,Municípios,15359690.23
RECORRM,2010-01-01T00:00:00-02:00,3132909,2010,Municípios,15360388.83
RECORRM,2010-01-01T00:00:00-02:00,2409100,2010,Municípios,15362588.05
RECORRM,2010-01-01T00:00:00-02:00,4315404,2010,Municípios,15375678.2899999
RECORRM,2010-01-01T00:00:00-02:00,3161700,2010,Municípios,15390400.08
RECORRM,2010-01-01T00:00:00-02:00,3138104,2010,Municípios,15397939.17
RECORRM,2010-01-01T00:00:00-02:00,2924702,2010,Municípios,15401501.14
RECORRM,2010-01-01T00:00:00-02:00,2513406,2010,Municípios,15411276.98
RECORRM,2010-01-01T00:00:00-02:00,2923902,2010,Municípios,15421508.23
RECORRM,2010-01-01T00:00:00-02:00,3131158,2010,Municípios,15433596.73
RECORRM,2010-01-01T00:00:00-02:00,2805307,2010,Municípios,15439595.58
RECORRM,2010-01-01T00:00:00-02:00,2906857,2010,Municípios,15454964.88
RECORRM,2010-01-01T00:00:00-02:00,2918456,2010,Municípios,15465108.1
RECORRM,2010-01-01T00:00:00-02:00,3171808,2010,Municípios,15472638.2
RECORRM,2010-01-01T00:00:00-02:00,2304905,2010,Municípios,15473767.26
RECORRM,2010-01-01T00:00:00-02:00,4302501,2010,Municípios,15480371.0399999
RECORRM,2010-01-01T00:00:00-02:00,2107456,2010,Municípios,15481919.81
RECORRM,2010-01-01T00:00:00-02:00,4107538,2010,Municípios,15484831.86
RECORRM,2010-01-01T00:00:00-02:00,3119203,2010,Municípios,15497533.74
RECORRM,2010-01-01T00:00:00-02:00,3543600,2010,Municípios,15520211.98
RECORRM,2010-01-01T00:00:00-02:00,2412906,2010,Municípios,15526559.49
RECORRM,2010-01-01T00:00:00-02:00,2929404,2010,Municípios,15535306.22
RECORRM,2010-01-01T00:00:00-02:00,2300101,2010,Municípios,15539848.0
RECORRM,2010-01-01T00:00:00-02:00,2907707,2010,Municípios,15553385.64
RECORRM,2010-01-01T00:00:00-02:00,2401800,2010,Municípios,15556152.31
RECORRM,2010-01-01T00:00:00-02:00,3503109,2010,Municípios,15569038.19
RECORRM,2010-01-01T00:00:00-02:00,2906105,2010,Municípios,15574717.64
RECORRM,2010-01-01T00:00:00-02:00,3511904,2010,Municípios,15577388.73
RECORRM,2010-01-01T00:00:00-02:00,5222054,2010,Municípios,15583180.25
RECORRM,2010-01-01T00:00:00-02:00,2923050,2010,Municípios,15584387.18
RECORRM,2010-01-01T00:00:00-02:00,3137403,2010,Municípios,15590240.36
RECORRM,2010-01-01T00:00:00-02:00,3123908,2010,Municípios,15604092.71
RECORRM,2010-01-01T00:00:00-02:00,3156007,2010,Municípios,15604754.85
RECORRM,2010-01-01T00:00:00-02:00,2207504,2010,Municípios,15639329.64
RECORRM,2010-01-01T00:00:00-02:00,3555356,2010,Municípios,15644452.99
RECORRM,2010-01-01T00:00:00-02:00,3118205,2010,Municípios,15654350.46
RECORRM,2010-01-01T00:00:00-02:00,4305900,2010,Municípios,15656750.6
RECORRM,2010-01-01T00:00:00-02:00,4100707,2010,Municípios,15659032.76
RECORRM,2010-01-01T00:00:00-02:00,3540507,2010,Municípios,15661765.0
RECORRM,2010-01-01T00:00:00-02:00,2413359,2010,Municípios,15670164.92
RECORRM,2010-01-01T00:00:00-02:00,2901700,2010,Municípios,15672344.89
RECORRM,2010-01-01T00:00:00-02:00,2501609,2010,Municípios,15674076.24
RECORRM,2010-01-01T00:00:00-02:00,2917904,2010,Municípios,15687316.19
RECORRM,2010-01-01T00:00:00-02:00,3158201,2010,Municípios,15698429.2899999
RECORRM,2010-01-01T00:00:00-02:00,2102077,2010,Municípios,15700499.89
RECORRM,2010-01-01T00:00:00-02:00,4125803,2010,Municípios,15718680.16
RECORRM,2010-01-01T00:00:00-02:00,4100806,2010,Municípios,15718895.86
RECORRM,2010-01-01T00:00:00-02:00,5211701,2010,Municípios,15719452.33
RECORRM,2010-01-01T00:00:00-02:00,2101103,2010,Municípios,15733485.0
RECORRM,2010-01-01T00:00:00-02:00,4109500,2010,Municípios,15741956.11
RECORRM,2010-01-01T00:00:00-02:00,2921302,2010,Municípios,15744497.2
RECORRM,2010-01-01T00:00:00-02:00,3153905,2010,Municípios,15746586.11
RECORRM,2010-01-01T00:00:00-02:00,2926707,2010,Municípios,15749938.99
RECORRM,2010-01-01T00:00:00-02:00,4319802,2010,Municípios,15752823.68
RECORRM,2010-01-01T00:00:00-02:00,2902252,2010,Municípios,15763681.34
RECORRM,2010-01-01T00:00:00-02:00,3531209,2010,Municípios,15769022.1
RECORRM,2010-01-01T00:00:00-02:00,5100409,2010,Municípios,15769234.8
RECORRM,2010-01-01T00:00:00-02:00,2903953,2010,Municípios,15770594.66
RECORRM,2010-01-01T00:00:00-02:00,4305009,2010,Municípios,15771563.0299999
RECORRM,2010-01-01T00:00:00-02:00,4117222,2010,Municípios,15779063.84
RECORRM,2010-01-01T00:00:00-02:00,3515202,2010,Municípios,15788512.49
RECORRM,2010-01-01T00:00:00-02:00,2611408,2010,Municípios,15792395.6
RECORRM,2010-01-01T00:00:00-02:00,3162450,2010,Municípios,15797915.36
RECORRM,2010-01-01T00:00:00-02:00,5003454,2010,Municípios,15798683.52
RECORRM,2010-01-01T00:00:00-02:00,3202009,2010,Municípios,15808869.87
RECORRM,2010-01-01T00:00:00-02:00,5004007,2010,Municípios,15825879.9
RECORRM,2010-01-01T00:00:00-02:00,4123402,2010,Municípios,15827669.41
RECORRM,2010-01-01T00:00:00-02:00,4202206,2010,Municípios,15827818.19
RECORRM,2010-01-01T00:00:00-02:00,3116159,2010,Municípios,15828474.77
RECORRM,2010-01-01T00:00:00-02:00,3542701,2010,Municípios,15841677.07
RECORRM,2010-01-01T00:00:00-02:00,4121901,2010,Municípios,15859807.96
RECORRM,2010-01-01T00:00:00-02:00,2926103,2010,Municípios,15875886.5299999
RECORRM,2010-01-01T00:00:00-02:00,3545159,2010,Municípios,15880321.21
RECORRM,2010-01-01T00:00:00-02:00,3526605,2010,Municípios,15885000.19
RECORRM,2010-01-01T00:00:00-02:00,1101757,2010,Municípios,15915529.95
RECORRM,2010-01-01T00:00:00-02:00,3158003,2010,Municípios,15916299.47
RECORRM,2010-01-01T00:00:00-02:00,5103858,2010,Municípios,15939523.18
RECORRM,2010-01-01T00:00:00-02:00,2301257,2010,Municípios,15939572.1
RECORRM,2010-01-01T00:00:00-02:00,3164209,2010,Municípios,15939917.41
RECORRM,2010-01-01T00:00:00-02:00,2106375,2010,Municípios,15961447.43
RECORRM,2010-01-01T00:00:00-02:00,2102754,2010,Municípios,15963716.71
RECORRM,2010-01-01T00:00:00-02:00,1507102,2010,Municípios,15968038.68
RECORRM,2010-01-01T00:00:00-02:00,1508357,2010,Municípios,15969368.0
RECORRM,2010-01-01T00:00:00-02:00,4201000,2010,Municípios,15972972.41
RECORRM,2010-01-01T00:00:00-02:00,3528106,2010,Municípios,15973725.26
RECORRM,2010-01-01T00:00:00-02:00,2310100,2010,Municípios,15973998.11
RECORRM,2010-01-01T00:00:00-02:00,2300507,2010,Municípios,15978236.93
RECORRM,2010-01-01T00:00:00-02:00,2609105,2010,Municípios,15978609.0
RECORRM,2010-01-01T00:00:00-02:00,3545407,2010,Municípios,15979088.86
RECORRM,2010-01-01T00:00:00-02:00,3142700,2010,Municípios,15979973.85
RECORRM,2010-01-01T00:00:00-02:00,5205455,2010,Municípios,15994868.15
RECORRM,2010-01-01T00:00:00-02:00,2707404,2010,Municípios,15999216.87
RECORRM,2010-01-01T00:00:00-02:00,2921807,2010,Municípios,16006217.84
RECORRM,2010-01-01T00:00:00-02:00,1716208,2010,Municípios,16009249.82
RECORRM,2010-01-01T00:00:00-02:00,4322251,2010,Municípios,16022499.85
RECORRM,2010-01-01T00:00:00-02:00,4106456,2010,Municípios,16029925.4
RECORRM,2010-01-01T00:00:00-02:00,4114906,2010,Municípios,16031834.69
RECORRM,2010-01-01T00:00:00-02:00,4206405,2010,Municípios,16036358.69
RECORRM,2010-01-01T00:00:00-02:00,1301951,2010,Municípios,16056734.51
RECORRM,2010-01-01T00:00:00-02:00,3139904,2010,Municípios,16059770.81
RECORRM,2010-01-01T00:00:00-02:00,2303659,2010,Municípios,16061405.82
RECORRM,2010-01-01T00:00:00-02:00,4125001,2010,Municípios,16066127.57
RECORRM,2010-01-01T00:00:00-02:00,3534807,2010,Municípios,16068625.69
RECORRM,2010-01-01T00:00:00-02:00,2612703,2010,Municípios,16079145.58
RECORRM,2010-01-01T00:00:00-02:00,5204706,2010,Municípios,16082180.3
RECORRM,2010-01-01T00:00:00-02:00,4305173,2010,Municípios,16094345.17
RECORRM,2010-01-01T00:00:00-02:00,1502855,2010,Municípios,16102678.13
RECORRM,2010-01-01T00:00:00-02:00,2602704,2010,Municípios,16120079.5
RECORRM,2010-01-01T00:00:00-02:00,2904506,2010,Municípios,16124963.6
RECORRM,2010-01-01T00:00:00-02:00,3107802,2010,Municípios,16129627.81
RECORRM,2010-01-01T00:00:00-02:00,4112801,2010,Municípios,16136766.11
RECORRM,2010-01-01T00:00:00-02:00,3100302,2010,Municípios,16147133.39
RECORRM,2010-01-01T00:00:00-02:00,3532306,2010,Municípios,16149606.3
RECORRM,2010-01-01T00:00:00-02:00,2504801,2010,Municípios,16164736.49
RECORRM,2010-01-01T00:00:00-02:00,2919603,2010,Municípios,16169746.98
RECORRM,2010-01-01T00:00:00-02:00,3514304,2010,Municípios,16169787.97
RECORRM,2010-01-01T00:00:00-02:00,2916609,2010,Municípios,16170008.87
RECORRM,2010-01-01T00:00:00-02:00,1302108,2010,Municípios,16172986.98
RECORRM,2010-01-01T00:00:00-02:00,3110707,2010,Municípios,16174667.17
RECORRM,2010-01-01T00:00:00-02:00,5208400,2010,Municípios,16174928.35
RECORRM,2010-01-01T00:00:00-02:00,1300086,2010,Municípios,16176672.2
RECORRM,2010-01-01T00:00:00-02:00,4216107,2010,Municípios,16177441.74
RECORRM,2010-01-01T00:00:00-02:00,3556602,2010,Municípios,16181547.39
RECORRM,2010-01-01T00:00:00-02:00,2516904,2010,Municípios,16185632.63
RECORRM,2010-01-01T00:00:00-02:00,4122602,2010,Municípios,16189971.91
RECORRM,2010-01-01T00:00:00-02:00,3514601,2010,Municípios,16191123.13
RECORRM,2010-01-01T00:00:00-02:00,3532504,2010,Municípios,16206784.55
RECORRM,2010-01-01T00:00:00-02:00,3171600,2010,Municípios,16220108.68
RECORRM,2010-01-01T00:00:00-02:00,4202057,2010,Municípios,16223087.88
RECORRM,2010-01-01T00:00:00-02:00,2930006,2010,Municípios,16235850.71
RECORRM,2010-01-01T00:00:00-02:00,2702504,2010,Municípios,16239819.52
RECORRM,2010-01-01T00:00:00-02:00,3548609,2010,Municípios,16240807.72
RECORRM,2010-01-01T00:00:00-02:00,3117702,2010,Municípios,16253741.57
RECORRM,2010-01-01T00:00:00-02:00,5105200,2010,Municípios,16267084.36
RECORRM,2010-01-01T00:00:00-02:00,2509305,2010,Municípios,16267440.5
RECORRM,2010-01-01T00:00:00-02:00,3142007,2010,Municípios,16275956.2
RECORRM,2010-01-01T00:00:00-02:00,5001508,2010,Municípios,16293235.34
RECORRM,2010-01-01T00:00:00-02:00,4209706,2010,Municípios,16303423.4
RECORRM,2010-01-01T00:00:00-02:00,2501906,2010,Municípios,16304540.07
RECORRM,2010-01-01T00:00:00-02:00,2506400,2010,Municípios,16312962.7799999
RECORRM,2010-01-01T00:00:00-02:00,3204252,2010,Municípios,16314042.83
RECORRM,2010-01-01T00:00:00-02:00,3554409,2010,Municípios,16316238.81
RECORRM,2010-01-01T00:00:00-02:00,2305654,2010,Municípios,16318954.4
RECORRM,2010-01-01T00:00:00-02:00,5104526,2010,Municípios,16323417.92
RECORRM,2010-01-01T00:00:00-02:00,2608255,2010,Municípios,16323702.58
RECORRM,2010-01-01T00:00:00-02:00,3551405,2010,Municípios,16334503.4
RECORRM,2010-01-01T00:00:00-02:00,3104106,2010,Municípios,16345318.07
RECORRM,2010-01-01T00:00:00-02:00,2706422,2010,Municípios,16345560.48
RECORRM,2010-01-01T00:00:00-02:00,2930907,2010,Municípios,16348257.1
RECORRM,2010-01-01T00:00:00-02:00,3200508,2010,Municípios,16348760.62
RECORRM,2010-01-01T00:00:00-02:00,3170529,2010,Municípios,16349866.33
RECORRM,2010-01-01T00:00:00-02:00,2807204,2010,Municípios,16351197.41
RECORRM,2010-01-01T00:00:00-02:00,3140852,2010,Municípios,16371589.27
RECORRM,2010-01-01T00:00:00-02:00,2805901,2010,Municípios,16372366.23
RECORRM,2010-01-01T00:00:00-02:00,3512902,2010,Municípios,16372699.88
RECORRM,2010-01-01T00:00:00-02:00,4115101,2010,Municípios,16374563.67
RECORRM,2010-01-01T00:00:00-02:00,2516706,2010,Municípios,16382041.77
RECORRM,2010-01-01T00:00:00-02:00,4127809,2010,Municípios,16382951.01
RECORRM,2010-01-01T00:00:00-02:00,5108501,2010,Municípios,16394192.0299999
RECORRM,2010-01-01T00:00:00-02:00,5102793,2010,Municípios,16417709.39
RECORRM,2010-01-01T00:00:00-02:00,3152170,2010,Municípios,16417739.42
RECORRM,2010-01-01T00:00:00-02:00,5204102,2010,Municípios,16417942.74
RECORRM,2010-01-01T00:00:00-02:00,1200252,2010,Municípios,16419184.38
RECORRM,2010-01-01T00:00:00-02:00,4305702,2010,Municípios,16421603.41
RECORRM,2010-01-01T00:00:00-02:00,4317004,2010,Municípios,16432457.48
RECORRM,2010-01-01T00:00:00-02:00,4127957,2010,Municípios,16435039.26
RECORRM,2010-01-01T00:00:00-02:00,2929750,2010,Municípios,16438688.0
RECORRM,2010-01-01T00:00:00-02:00,3544806,2010,Municípios,16456761.05
RECORRM,2010-01-01T00:00:00-02:00,4211009,2010,Municípios,16458492.2899999
RECORRM,2010-01-01T00:00:00-02:00,4304903,2010,Municípios,16466300.32
RECORRM,2010-01-01T00:00:00-02:00,4313102,2010,Municípios,16471326.59
RECORRM,2010-01-01T00:00:00-02:00,5213707,2010,Municípios,16477544.39
RECORRM,2010-01-01T00:00:00-02:00,4123857,2010,Municípios,16479985.32
RECORRM,2010-01-01T00:00:00-02:00,1502608,2010,Municípios,16490002.0
RECORRM,2010-01-01T00:00:00-02:00,2921054,2010,Municípios,16507170.91
RECORRM,2010-01-01T00:00:00-02:00,2910107,2010,Municípios,16508808.65
RECORRM,2010-01-01T00:00:00-02:00,3109451,2010,Municípios,16510020.4
RECORRM,2010-01-01T00:00:00-02:00,5004809,2010,Municípios,16518982.57
RECORRM,2010-01-01T00:00:00-02:00,2100501,2010,Municípios,16525558.47
RECORRM,2010-01-01T00:00:00-02:00,4207700,2010,Municípios,16526381.16
RECORRM,2010-01-01T00:00:00-02:00,5207907,2010,Municípios,16527756.02
RECORRM,2010-01-01T00:00:00-02:00,3109501,2010,Municípios,16531966.96
RECORRM,2010-01-01T00:00:00-02:00,2516508,2010,Municípios,16538513.76
RECORRM,2010-01-01T00:00:00-02:00,2704609,2010,Municípios,16543097.33
RECORRM,2010-01-01T00:00:00-02:00,3535101,2010,Municípios,16544037.66
RECORRM,2010-01-01T00:00:00-02:00,3503406,2010,Municípios,16554989.49
RECORRM,2010-01-01T00:00:00-02:00,3535705,2010,Municípios,16559400.83
RECORRM,2010-01-01T00:00:00-02:00,2604403,2010,Municípios,16564231.95
RECORRM,2010-01-01T00:00:00-02:00,4113734,2010,Municípios,16574149.44
RECORRM,2010-01-01T00:00:00-02:00,5220504,2010,Municípios,16575542.48
RECORRM,2010-01-01T00:00:00-02:00,3536406,2010,Municípios,16580897.5
RECORRM,2010-01-01T00:00:00-02:00,2102358,2010,Municípios,16585591.48
RECORRM,2010-01-01T00:00:00-02:00,2706000,2010,Municípios,16587351.77
RECORRM,2010-01-01T00:00:00-02:00,4207809,2010,Municípios,16590619.14
RECORRM,2010-01-01T00:00:00-02:00,2706109,2010,Municípios,16591604.63
RECORRM,2010-01-01T00:00:00-02:00,2609303,2010,Municípios,16591992.02
RECORRM,2010-01-01T00:00:00-02:00,4208708,2010,Municípios,16594617.41
RECORRM,2010-01-01T00:00:00-02:00,2516607,2010,Municípios,16610409.2899999
RECORRM,2010-01-01T00:00:00-02:00,3550506,2010,Municípios,16617750.65
RECORRM,2010-01-01T00:00:00-02:00,4118006,2010,Municípios,16618372.74
RECORRM,2010-01-01T00:00:00-02:00,4126678,2010,Municípios,16622319.23
RECORRM,2010-01-01T00:00:00-02:00,2920809,2010,Municípios,16623205.69
RECORRM,2010-01-01T00:00:00-02:00,3111002,2010,Municípios,16642578.06
RECORRM,2010-01-01T00:00:00-02:00,2605806,2010,Municípios,16676837.77
RECORRM,2010-01-01T00:00:00-02:00,2305332,2010,Municípios,16678770.3
RECORRM,2010-01-01T00:00:00-02:00,3134004,2010,Municípios,16684178.45
RECORRM,2010-01-01T00:00:00-02:00,2931707,2010,Municípios,16692635.45
RECORRM,2010-01-01T00:00:00-02:00,1302207,2010,Municípios,16699085.77
RECORRM,2010-01-01T00:00:00-02:00,4316105,2010,Municípios,16699506.45
RECORRM,2010-01-01T00:00:00-02:00,3524204,2010,Municípios,16702987.2
RECORRM,2010-01-01T00:00:00-02:00,2210706,2010,Municípios,16705819.39
RECORRM,2010-01-01T00:00:00-02:00,2702009,2010,Municípios,16728771.32
RECORRM,2010-01-01T00:00:00-02:00,2932408,2010,Municípios,16739165.99
RECORRM,2010-01-01T00:00:00-02:00,1200427,2010,Municípios,16754168.15
RECORRM,2010-01-01T00:00:00-02:00,2604304,2010,Municípios,16759571.27
RECORRM,2010-01-01T00:00:00-02:00,3112802,2010,Municípios,16775401.61
RECORRM,2010-01-01T00:00:00-02:00,2901809,2010,Municípios,16779566.94
RECORRM,2010-01-01T00:00:00-02:00,3513207,2010,Municípios,16779939.53
RECORRM,2010-01-01T00:00:00-02:00,3117876,2010,Municípios,16797344.21
RECORRM,2010-01-01T00:00:00-02:00,2402501,2010,Municípios,16797565.69
RECORRM,2010-01-01T00:00:00-02:00,2929800,2010,Municípios,16807427.91
RECORRM,2010-01-01T00:00:00-02:00,2307908,2010,Municípios,16808821.28
RECORRM,2010-01-01T00:00:00-02:00,3113909,2010,Municípios,16857778.72
RECORRM,2010-01-01T00:00:00-02:00,1507409,2010,Municípios,16860579.75
RECORRM,2010-01-01T00:00:00-02:00,4112702,2010,Municípios,16864887.96
RECORRM,2010-01-01T00:00:00-02:00,3108909,2010,Municípios,16882940.56
RECORRM,2010-01-01T00:00:00-02:00,4316501,2010,Municípios,16883923.8299999
RECORRM,2010-01-01T00:00:00-02:00,2902658,2010,Municípios,16884760.61
RECORRM,2010-01-01T00:00:00-02:00,3527009,2010,Municípios,16891830.0
RECORRM,2010-01-01T00:00:00-02:00,3120201,2010,Municípios,16923267.53
RECORRM,2010-01-01T00:00:00-02:00,4302402,2010,Municípios,16923327.7
RECORRM,2010-01-01T00:00:00-02:00,4103107,2010,Municípios,16936926.9899999
RECORRM,2010-01-01T00:00:00-02:00,3104304,2010,Municípios,16947769.43
RECORRM,2010-01-01T00:00:00-02:00,3111309,2010,Municípios,16965398.48
RECORRM,2010-01-01T00:00:00-02:00,2105351,2010,Municípios,16968057.95
RECORRM,2010-01-01T00:00:00-02:00,4204707,2010,Municípios,16994577.3799999
RECORRM,2010-01-01T00:00:00-02:00,4313953,2010,Municípios,16998526.69
RECORRM,2010-01-01T00:00:00-02:00,1600535,2010,Municípios,17003015.46
RECORRM,2010-01-01T00:00:00-02:00,3553005,2010,Municípios,17018827.3
RECORRM,2010-01-01T00:00:00-02:00,3138625,2010,Municípios,17034079.98
RECORRM,2010-01-01T00:00:00-02:00,5006408,2010,Municípios,17035806.47
RECORRM,2010-01-01T00:00:00-02:00,4105607,2010,Municípios,17051850.7399999
RECORRM,2010-01-01T00:00:00-02:00,4110805,2010,Municípios,17052308.77
RECORRM,2010-01-01T00:00:00-02:00,4207908,2010,Municípios,17070079.48
RECORRM,2010-01-01T00:00:00-02:00,2904209,2010,Municípios,17078614.0
RECORRM,2010-01-01T00:00:00-02:00,5000856,2010,Municípios,17081817.12
RECORRM,2010-01-01T00:00:00-02:00,4320206,2010,Municípios,17094017.09
RECORRM,2010-01-01T00:00:00-02:00,2915106,2010,Municípios,17096432.21
RECORRM,2010-01-01T00:00:00-02:00,2104552,2010,Municípios,17099622.2
RECORRM,2010-01-01T00:00:00-02:00,2310951,2010,Municípios,17103418.4
RECORRM,2010-01-01T00:00:00-02:00,3132206,2010,Municípios,17105270.41
RECORRM,2010-01-01T00:00:00-02:00,2610301,2010,Municípios,17105547.15
RECORRM,2010-01-01T00:00:00-02:00,2409803,2010,Municípios,17124335.3
RECORRM,2010-01-01T00:00:00-02:00,4301404,2010,Municípios,17127550.11
RECORRM,2010-01-01T00:00:00-02:00,4218905,2010,Municípios,17135910.44
RECORRM,2010-01-01T00:00:00-02:00,1400175,2010,Municípios,17138864.71
RECORRM,2010-01-01T00:00:00-02:00,5218789,2010,Municípios,17142518.86
RECORRM,2010-01-01T00:00:00-02:00,2200509,2010,Municípios,17146890.8299999
RECORRM,2010-01-01T00:00:00-02:00,3508207,2010,Municípios,17151558.27
RECORRM,2010-01-01T00:00:00-02:00,2507309,2010,Municípios,17156341.84
RECORRM,2010-01-01T00:00:00-02:00,1600501,2010,Municípios,17158252.15
RECORRM,2010-01-01T00:00:00-02:00,4111407,2010,Municípios,17170227.02
RECORRM,2010-01-01T00:00:00-02:00,2933455,2010,Municípios,17181268.53
RECORRM,2010-01-01T00:00:00-02:00,1712009,2010,Municípios,17197511.16
RECORRM,2010-01-01T00:00:00-02:00,4200408,2010,Municípios,17232316.4899999
RECORRM,2010-01-01T00:00:00-02:00,5004106,2010,Municípios,17236866.6299999
RECORRM,2010-01-01T00:00:00-02:00,4110201,2010,Municípios,17262219.66
RECORRM,2010-01-01T00:00:00-02:00,2201150,2010,Municípios,17275801.31
RECORRM,2010-01-01T00:00:00-02:00,3556909,2010,Municípios,17290254.48
RECORRM,2010-01-01T00:00:00-02:00,3502002,2010,Municípios,17304056.0
RECORRM,2010-01-01T00:00:00-02:00,3536109,2010,Municípios,17319288.67
RECORRM,2010-01-01T00:00:00-02:00,3203601,2010,Municípios,17327141.3
