code,date,value,uname,tcode
ADH_IDHM,14610.0,0.635,Municipality,3134103
ADH_IDHM,7670.0,0.535,Municipality,3134202
ADH_IDHM,10957.0,0.653,Municipality,3134202
ADH_IDHM,14610.0,0.739,Municipality,3134202
ADH_IDHM,7670.0,0.45,Municipality,3134301
ADH_IDHM,10957.0,0.628,Municipality,3134301
ADH_IDHM,14610.0,0.726,Municipality,3134301
ADH_IDHM,7670.0,0.49,Municipality,3134400
ADH_IDHM,10957.0,0.669,Municipality,3134400
ADH_IDHM,14610.0,0.747,Municipality,3134400
ADH_IDHM,7670.0,0.411,Municipality,3134509
ADH_IDHM,10957.0,0.615,Municipality,3134509
ADH_IDHM,14610.0,0.727,Municipality,3134509
ADH_IDHM,7670.0,0.374,Municipality,3134608
ADH_IDHM,10957.0,0.524,Municipality,3134608
ADH_IDHM,14610.0,0.681,Municipality,3134608
ADH_IDHM,7670.0,0.323,Municipality,3134707
ADH_IDHM,10957.0,0.471,Municipality,3134707
ADH_IDHM,14610.0,0.62,Municipality,3134707
ADH_IDHM,7670.0,0.386,Municipality,3134806
ADH_IDHM,10957.0,0.556,Municipality,3134806
ADH_IDHM,14610.0,0.668,Municipality,3134806
ADH_IDHM,7670.0,0.514,Municipality,3134905
ADH_IDHM,10957.0,0.632,Municipality,3134905
ADH_IDHM,14610.0,0.715,Municipality,3134905
ADH_IDHM,7670.0,0.426,Municipality,3135001
ADH_IDHM,10957.0,0.561,Municipality,3135001
ADH_IDHM,14610.0,0.679,Municipality,3135001
ADH_IDHM,7670.0,0.288,Municipality,3135050
ADH_IDHM,10957.0,0.467,Municipality,3135050
ADH_IDHM,14610.0,0.638,Municipality,3135050
ADH_IDHM,7670.0,0.342,Municipality,3135076
ADH_IDHM,10957.0,0.469,Municipality,3135076
ADH_IDHM,14610.0,0.609,Municipality,3135076
ADH_IDHM,7670.0,0.429,Municipality,3135100
ADH_IDHM,10957.0,0.58,Municipality,3135100
ADH_IDHM,14610.0,0.696,Municipality,3135100
ADH_IDHM,7670.0,0.391,Municipality,3135209
ADH_IDHM,10957.0,0.541,Municipality,3135209
ADH_IDHM,14610.0,0.658,Municipality,3135209
ADH_IDHM,7670.0,0.386,Municipality,3135308
ADH_IDHM,10957.0,0.644,Municipality,3135308
ADH_IDHM,14610.0,0.721,Municipality,3135308
ADH_IDHM,7670.0,0.224,Municipality,3135357
ADH_IDHM,10957.0,0.424,Municipality,3135357
ADH_IDHM,14610.0,0.608,Municipality,3135357
ADH_IDHM,7670.0,0.345,Municipality,3135407
ADH_IDHM,10957.0,0.534,Municipality,3135407
ADH_IDHM,14610.0,0.661,Municipality,3135407
ADH_IDHM,7670.0,0.272,Municipality,3135456
ADH_IDHM,10957.0,0.445,Municipality,3135456
ADH_IDHM,14610.0,0.624,Municipality,3135456
ADH_IDHM,7670.0,0.323,Municipality,3135506
ADH_IDHM,10957.0,0.469,Municipality,3135506
ADH_IDHM,14610.0,0.601,Municipality,3135506
ADH_IDHM,7670.0,0.351,Municipality,3135605
ADH_IDHM,10957.0,0.515,Municipality,3135605
ADH_IDHM,14610.0,0.643,Municipality,3135605
ADH_IDHM,7670.0,0.337,Municipality,3135704
ADH_IDHM,10957.0,0.494,Municipality,3135704
ADH_IDHM,14610.0,0.689,Municipality,3135704
ADH_IDHM,7670.0,0.35,Municipality,3135803
ADH_IDHM,10957.0,0.513,Municipality,3135803
ADH_IDHM,14610.0,0.615,Municipality,3135803
ADH_IDHM,7670.0,0.375,Municipality,3135902
ADH_IDHM,10957.0,0.59,Municipality,3135902
ADH_IDHM,14610.0,0.658,Municipality,3135902
ADH_IDHM,7670.0,0.294,Municipality,3136009
ADH_IDHM,10957.0,0.442,Municipality,3136009
ADH_IDHM,14610.0,0.587,Municipality,3136009
ADH_IDHM,7670.0,0.313,Municipality,3136108
ADH_IDHM,10957.0,0.481,Municipality,3136108
ADH_IDHM,14610.0,0.626,Municipality,3136108
ADH_IDHM,7670.0,0.548,Municipality,3136207
ADH_IDHM,10957.0,0.672,Municipality,3136207
ADH_IDHM,14610.0,0.758,Municipality,3136207
ADH_IDHM,7670.0,0.419,Municipality,3136306
ADH_IDHM,10957.0,0.581,Municipality,3136306
ADH_IDHM,14610.0,0.697,Municipality,3136306
ADH_IDHM,7670.0,0.326,Municipality,3136405
ADH_IDHM,10957.0,0.525,Municipality,3136405
ADH_IDHM,14610.0,0.637,Municipality,3136405
ADH_IDHM,7670.0,0.372,Municipality,3136504
ADH_IDHM,10957.0,0.479,Municipality,3136504
ADH_IDHM,14610.0,0.628,Municipality,3136504
ADH_IDHM,7670.0,0.233,Municipality,3136520
ADH_IDHM,10957.0,0.463,Municipality,3136520
ADH_IDHM,14610.0,0.632,Municipality,3136520
ADH_IDHM,7670.0,0.285,Municipality,3136553
ADH_IDHM,10957.0,0.445,Municipality,3136553
ADH_IDHM,14610.0,0.617,Municipality,3136553
ADH_IDHM,7670.0,0.221,Municipality,3136579
ADH_IDHM,10957.0,0.384,Municipality,3136579
ADH_IDHM,14610.0,0.564,Municipality,3136579
ADH_IDHM,7670.0,0.376,Municipality,3136603
ADH_IDHM,10957.0,0.551,Municipality,3136603
ADH_IDHM,14610.0,0.662,Municipality,3136603
ADH_IDHM,7670.0,0.397,Municipality,3136652
ADH_IDHM,10957.0,0.614,Municipality,3136652
ADH_IDHM,14610.0,0.717,Municipality,3136652
ADH_IDHM,7670.0,0.594,Municipality,3136702
ADH_IDHM,10957.0,0.703,Municipality,3136702
ADH_IDHM,14610.0,0.778,Municipality,3136702
ADH_IDHM,7670.0,0.372,Municipality,3136801
ADH_IDHM,10957.0,0.535,Municipality,3136801
ADH_IDHM,14610.0,0.669,Municipality,3136801
ADH_IDHM,7670.0,0.371,Municipality,3136900
ADH_IDHM,10957.0,0.576,Municipality,3136900
ADH_IDHM,14610.0,0.723,Municipality,3136900
ADH_IDHM,7670.0,0.26,Municipality,3136959
ADH_IDHM,10957.0,0.455,Municipality,3136959
ADH_IDHM,14610.0,0.592,Municipality,3136959
ADH_IDHM,7670.0,0.244,Municipality,3137007
ADH_IDHM,10957.0,0.395,Municipality,3137007
ADH_IDHM,14610.0,0.541,Municipality,3137007
ADH_IDHM,7670.0,0.433,Municipality,3137106
ADH_IDHM,10957.0,0.61,Municipality,3137106
ADH_IDHM,14610.0,0.718,Municipality,3137106
ADH_IDHM,7670.0,0.479,Municipality,3137205
ADH_IDHM,10957.0,0.623,Municipality,3137205
ADH_IDHM,14610.0,0.732,Municipality,3137205
ADH_IDHM,7670.0,0.329,Municipality,3137304
ADH_IDHM,10957.0,0.487,Municipality,3137304
ADH_IDHM,14610.0,0.634,Municipality,3137304
ADH_IDHM,7670.0,0.354,Municipality,3137403
ADH_IDHM,10957.0,0.527,Municipality,3137403
ADH_IDHM,14610.0,0.676,Municipality,3137403
ADH_IDHM,7670.0,0.438,Municipality,3137502
ADH_IDHM,10957.0,0.59,Municipality,3137502
ADH_IDHM,14610.0,0.703,Municipality,3137502
ADH_IDHM,7670.0,0.333,Municipality,3137536
ADH_IDHM,10957.0,0.571,Municipality,3137536
ADH_IDHM,14610.0,0.679,Municipality,3137536
ADH_IDHM,7670.0,0.511,Municipality,3137601
ADH_IDHM,10957.0,0.656,Municipality,3137601
ADH_IDHM,14610.0,0.777,Municipality,3137601
ADH_IDHM,7670.0,0.382,Municipality,3137700
ADH_IDHM,10957.0,0.525,Municipality,3137700
ADH_IDHM,14610.0,0.661,Municipality,3137700
ADH_IDHM,7670.0,0.458,Municipality,3137809
ADH_IDHM,10957.0,0.627,Municipality,3137809
ADH_IDHM,14610.0,0.711,Municipality,3137809
ADH_IDHM,7670.0,0.352,Municipality,3137908
ADH_IDHM,10957.0,0.496,Municipality,3137908
ADH_IDHM,14610.0,0.655,Municipality,3137908
ADH_IDHM,7670.0,0.468,Municipality,3138005
ADH_IDHM,10957.0,0.615,Municipality,3138005
ADH_IDHM,14610.0,0.714,Municipality,3138005
ADH_IDHM,7670.0,0.367,Municipality,3138104
ADH_IDHM,10957.0,0.497,Municipality,3138104
ADH_IDHM,14610.0,0.629,Municipality,3138104
ADH_IDHM,7670.0,0.545,Municipality,3138203
ADH_IDHM,10957.0,0.678,Municipality,3138203
ADH_IDHM,14610.0,0.782,Municipality,3138203
ADH_IDHM,7670.0,0.413,Municipality,3138302
ADH_IDHM,10957.0,0.57,Municipality,3138302
ADH_IDHM,14610.0,0.71,Municipality,3138302
ADH_IDHM,7670.0,0.351,Municipality,3138351
ADH_IDHM,10957.0,0.511,Municipality,3138351
ADH_IDHM,14610.0,0.67,Municipality,3138351
ADH_IDHM,7670.0,0.489,Municipality,3138401
ADH_IDHM,10957.0,0.627,Municipality,3138401
ADH_IDHM,14610.0,0.726,Municipality,3138401
ADH_IDHM,7670.0,0.397,Municipality,3138500
ADH_IDHM,10957.0,0.561,Municipality,3138500
ADH_IDHM,14610.0,0.672,Municipality,3138500
ADH_IDHM,7670.0,0.434,Municipality,3138609
ADH_IDHM,10957.0,0.584,Municipality,3138609
ADH_IDHM,14610.0,0.71,Municipality,3138609
ADH_IDHM,7670.0,0.347,Municipality,3138625
ADH_IDHM,10957.0,0.586,Municipality,3138625
ADH_IDHM,14610.0,0.71,Municipality,3138625
ADH_IDHM,7670.0,0.266,Municipality,3138658
ADH_IDHM,10957.0,0.48,Municipality,3138658
ADH_IDHM,14610.0,0.646,Municipality,3138658
ADH_IDHM,7670.0,0.282,Municipality,3138674
ADH_IDHM,10957.0,0.432,Municipality,3138674
ADH_IDHM,14610.0,0.608,Municipality,3138674
ADH_IDHM,7670.0,0.237,Municipality,3138682
ADH_IDHM,10957.0,0.428,Municipality,3138682
ADH_IDHM,14610.0,0.614,Municipality,3138682
ADH_IDHM,7670.0,0.371,Municipality,3138708
ADH_IDHM,10957.0,0.594,Municipality,3138708
ADH_IDHM,14610.0,0.678,Municipality,3138708
ADH_IDHM,7670.0,0.511,Municipality,3138807
ADH_IDHM,10957.0,0.662,Municipality,3138807
ADH_IDHM,14610.0,0.724,Municipality,3138807
ADH_IDHM,7670.0,0.376,Municipality,3138906
ADH_IDHM,10957.0,0.475,Municipality,3138906
ADH_IDHM,14610.0,0.64,Municipality,3138906
ADH_IDHM,7670.0,0.482,Municipality,3139003
ADH_IDHM,10957.0,0.63,Municipality,3139003
ADH_IDHM,14610.0,0.715,Municipality,3139003
ADH_IDHM,7670.0,0.452,Municipality,3139102
ADH_IDHM,10957.0,0.594,Municipality,3139102
ADH_IDHM,14610.0,0.699,Municipality,3139102
ADH_IDHM,7670.0,0.321,Municipality,3139201
ADH_IDHM,10957.0,0.482,Municipality,3139201
ADH_IDHM,14610.0,0.618,Municipality,3139201
ADH_IDHM,7670.0,0.241,Municipality,3139250
ADH_IDHM,10957.0,0.44,Municipality,3139250
ADH_IDHM,14610.0,0.618,Municipality,3139250
ADH_IDHM,7670.0,0.364,Municipality,3139300
ADH_IDHM,10957.0,0.493,Municipality,3139300
ADH_IDHM,14610.0,0.642,Municipality,3139300
ADH_IDHM,7670.0,0.447,Municipality,3139409
ADH_IDHM,10957.0,0.61,Municipality,3139409
ADH_IDHM,14610.0,0.689,Municipality,3139409
ADH_IDHM,7670.0,0.47,Municipality,3139508
ADH_IDHM,10957.0,0.571,Municipality,3139508
ADH_IDHM,14610.0,0.697,Municipality,3139508
ADH_IDHM,7670.0,0.421,Municipality,3139607
ADH_IDHM,10957.0,0.57,Municipality,3139607
ADH_IDHM,14610.0,0.675,Municipality,3139607
ADH_IDHM,7670.0,0.444,Municipality,3139706
ADH_IDHM,10957.0,0.561,Municipality,3139706
ADH_IDHM,14610.0,0.672,Municipality,3139706
ADH_IDHM,7670.0,0.475,Municipality,3139805
ADH_IDHM,10957.0,0.616,Municipality,3139805
ADH_IDHM,14610.0,0.684,Municipality,3139805
ADH_IDHM,7670.0,0.398,Municipality,3139904
ADH_IDHM,10957.0,0.572,Municipality,3139904
ADH_IDHM,14610.0,0.702,Municipality,3139904
ADH_IDHM,7670.0,0.493,Municipality,3140001
ADH_IDHM,10957.0,0.62,Municipality,3140001
ADH_IDHM,14610.0,0.742,Municipality,3140001
ADH_IDHM,7670.0,0.351,Municipality,3140100
ADH_IDHM,10957.0,0.465,Municipality,3140100
ADH_IDHM,14610.0,0.615,Municipality,3140100
ADH_IDHM,7670.0,0.355,Municipality,3140159
ADH_IDHM,10957.0,0.545,Municipality,3140159
ADH_IDHM,14610.0,0.699,Municipality,3140159
ADH_IDHM,7670.0,0.468,Municipality,3140209
ADH_IDHM,10957.0,0.567,Municipality,3140209
ADH_IDHM,14610.0,0.68,Municipality,3140209
ADH_IDHM,7670.0,0.415,Municipality,3140308
ADH_IDHM,10957.0,0.554,Municipality,3140308
ADH_IDHM,14610.0,0.657,Municipality,3140308
ADH_IDHM,7670.0,0.342,Municipality,3140407
ADH_IDHM,10957.0,0.523,Municipality,3140407
ADH_IDHM,14610.0,0.65,Municipality,3140407
ADH_IDHM,7670.0,0.415,Municipality,3140506
ADH_IDHM,10957.0,0.585,Municipality,3140506
ADH_IDHM,14610.0,0.669,Municipality,3140506
ADH_IDHM,7670.0,0.373,Municipality,3140530
ADH_IDHM,10957.0,0.539,Municipality,3140530
ADH_IDHM,14610.0,0.635,Municipality,3140530
ADH_IDHM,7670.0,0.237,Municipality,3140555
ADH_IDHM,10957.0,0.44,Municipality,3140555
ADH_IDHM,14610.0,0.581,Municipality,3140555
ADH_IDHM,7670.0,0.349,Municipality,3140605
ADH_IDHM,10957.0,0.461,Municipality,3140605
ADH_IDHM,14610.0,0.597,Municipality,3140605
ADH_IDHM,7670.0,0.464,Municipality,3140704
ADH_IDHM,10957.0,0.605,Municipality,3140704
ADH_IDHM,14610.0,0.704,Municipality,3140704
ADH_IDHM,7670.0,0.482,Municipality,3140803
ADH_IDHM,10957.0,0.628,Municipality,3140803
ADH_IDHM,14610.0,0.72,Municipality,3140803
ADH_IDHM,7670.0,0.242,Municipality,3140852
ADH_IDHM,10957.0,0.429,Municipality,3140852
ADH_IDHM,14610.0,0.616,Municipality,3140852
ADH_IDHM,7670.0,0.358,Municipality,3140902
ADH_IDHM,10957.0,0.503,Municipality,3140902
ADH_IDHM,14610.0,0.631,Municipality,3140902
ADH_IDHM,7670.0,0.351,Municipality,3141009
ADH_IDHM,10957.0,0.505,Municipality,3141009
ADH_IDHM,14610.0,0.662,Municipality,3141009
ADH_IDHM,7670.0,0.48,Municipality,3141108
ADH_IDHM,10957.0,0.647,Municipality,3141108
ADH_IDHM,14610.0,0.731,Municipality,3141108
ADH_IDHM,7670.0,0.481,Municipality,3141207
ADH_IDHM,10957.0,0.585,Municipality,3141207
ADH_IDHM,14610.0,0.707,Municipality,3141207
ADH_IDHM,7670.0,0.466,Municipality,3141306
ADH_IDHM,10957.0,0.611,Municipality,3141306
ADH_IDHM,14610.0,0.711,Municipality,3141306
ADH_IDHM,7670.0,0.326,Municipality,3141405
ADH_IDHM,10957.0,0.477,Municipality,3141405
ADH_IDHM,14610.0,0.624,Municipality,3141405
ADH_IDHM,7670.0,0.348,Municipality,3141504
ADH_IDHM,10957.0,0.448,Municipality,3141504
ADH_IDHM,14610.0,0.626,Municipality,3141504
ADH_IDHM,7670.0,0.374,Municipality,3141603
ADH_IDHM,10957.0,0.529,Municipality,3141603
ADH_IDHM,14610.0,0.664,Municipality,3141603
ADH_IDHM,7670.0,0.32,Municipality,3141702
ADH_IDHM,10957.0,0.528,Municipality,3141702
ADH_IDHM,14610.0,0.656,Municipality,3141702
ADH_IDHM,7670.0,0.282,Municipality,3141801
ADH_IDHM,10957.0,0.421,Municipality,3141801
ADH_IDHM,14610.0,0.633,Municipality,3141801
ADH_IDHM,7670.0,0.411,Municipality,3141900
ADH_IDHM,10957.0,0.589,Municipality,3141900
ADH_IDHM,14610.0,0.658,Municipality,3141900
ADH_IDHM,7670.0,0.363,Municipality,3142007
ADH_IDHM,10957.0,0.515,Municipality,3142007
ADH_IDHM,14610.0,0.665,Municipality,3142007
ADH_IDHM,7670.0,0.332,Municipality,3142106
ADH_IDHM,10957.0,0.525,Municipality,3142106
ADH_IDHM,14610.0,0.663,Municipality,3142106
ADH_IDHM,7670.0,0.418,Municipality,3142205
ADH_IDHM,10957.0,0.528,Municipality,3142205
ADH_IDHM,14610.0,0.68,Municipality,3142205
ADH_IDHM,7670.0,0.205,Municipality,3142254
ADH_IDHM,10957.0,0.453,Municipality,3142254
ADH_IDHM,14610.0,0.593,Municipality,3142254
ADH_IDHM,7670.0,0.379,Municipality,3142304
ADH_IDHM,10957.0,0.525,Municipality,3142304
ADH_IDHM,14610.0,0.638,Municipality,3142304
ADH_IDHM,7670.0,0.516,Municipality,3142403
ADH_IDHM,10957.0,0.645,Municipality,3142403
ADH_IDHM,14610.0,0.721,Municipality,3142403
ADH_IDHM,7670.0,0.351,Municipality,3142502
ADH_IDHM,10957.0,0.551,Municipality,3142502
ADH_IDHM,14610.0,0.65,Municipality,3142502
ADH_IDHM,7670.0,0.475,Municipality,3142601
ADH_IDHM,10957.0,0.633,Municipality,3142601
ADH_IDHM,14610.0,0.721,Municipality,3142601
ADH_IDHM,7670.0,0.361,Municipality,3142700
ADH_IDHM,10957.0,0.5,Municipality,3142700
ADH_IDHM,14610.0,0.613,Municipality,3142700
ADH_IDHM,7670.0,0.459,Municipality,3142809
ADH_IDHM,10957.0,0.596,Municipality,3142809
ADH_IDHM,14610.0,0.674,Municipality,3142809
ADH_IDHM,7670.0,0.354,Municipality,3142908
ADH_IDHM,10957.0,0.505,Municipality,3142908
ADH_IDHM,14610.0,0.659,Municipality,3142908
ADH_IDHM,7670.0,0.399,Municipality,3143005
ADH_IDHM,10957.0,0.56,Municipality,3143005
ADH_IDHM,14610.0,0.688,Municipality,3143005
ADH_IDHM,7670.0,0.48,Municipality,3143104
ADH_IDHM,10957.0,0.603,Municipality,3143104
ADH_IDHM,14610.0,0.728,Municipality,3143104
ADH_IDHM,7670.0,0.174,Municipality,3143153
ADH_IDHM,10957.0,0.365,Municipality,3143153
ADH_IDHM,14610.0,0.541,Municipality,3143153
ADH_IDHM,7670.0,0.488,Municipality,3143203
ADH_IDHM,10957.0,0.621,Municipality,3143203
ADH_IDHM,14610.0,0.71,Municipality,3143203
ADH_IDHM,7670.0,0.514,Municipality,3143302
ADH_IDHM,10957.0,0.661,Municipality,3143302
ADH_IDHM,14610.0,0.77,Municipality,3143302
ADH_IDHM,7670.0,0.436,Municipality,3143401
ADH_IDHM,10957.0,0.627,Municipality,3143401
ADH_IDHM,14610.0,0.724,Municipality,3143401
ADH_IDHM,7670.0,0.257,Municipality,3143450
ADH_IDHM,10957.0,0.409,Municipality,3143450
ADH_IDHM,14610.0,0.587,Municipality,3143450
ADH_IDHM,7670.0,0.409,Municipality,3143500
ADH_IDHM,10957.0,0.565,Municipality,3143500
ADH_IDHM,14610.0,0.696,Municipality,3143500
ADH_IDHM,7670.0,0.313,Municipality,3143609
ADH_IDHM,10957.0,0.493,Municipality,3143609
ADH_IDHM,14610.0,0.648,Municipality,3143609
ADH_IDHM,7670.0,0.341,Municipality,3143708
ADH_IDHM,10957.0,0.551,Municipality,3143708
ADH_IDHM,14610.0,0.597,Municipality,3143708
ADH_IDHM,7670.0,0.431,Municipality,3143807
ADH_IDHM,10957.0,0.527,Municipality,3143807
ADH_IDHM,14610.0,0.647,Municipality,3143807
ADH_IDHM,7670.0,0.505,Municipality,3143906
ADH_IDHM,10957.0,0.635,Municipality,3143906
ADH_IDHM,14610.0,0.734,Municipality,3143906
ADH_IDHM,7670.0,0.356,Municipality,3144003
ADH_IDHM,10957.0,0.541,Municipality,3144003
ADH_IDHM,14610.0,0.644,Municipality,3144003
ADH_IDHM,7670.0,0.493,Municipality,3144102
ADH_IDHM,10957.0,0.641,Municipality,3144102
ADH_IDHM,14610.0,0.74,Municipality,3144102
ADH_IDHM,7670.0,0.338,Municipality,3144201
ADH_IDHM,10957.0,0.466,Municipality,3144201
ADH_IDHM,14610.0,0.585,Municipality,3144201
ADH_IDHM,7670.0,0.451,Municipality,3144300
ADH_IDHM,10957.0,0.596,Municipality,3144300
ADH_IDHM,14610.0,0.701,Municipality,3144300
ADH_IDHM,7670.0,0.348,Municipality,3144359
ADH_IDHM,10957.0,0.522,Municipality,3144359
ADH_IDHM,14610.0,0.675,Municipality,3144359
ADH_IDHM,7670.0,0.408,Municipality,3144375
ADH_IDHM,10957.0,0.546,Municipality,3144375
ADH_IDHM,14610.0,0.671,Municipality,3144375
ADH_IDHM,7670.0,0.443,Municipality,3144409
ADH_IDHM,10957.0,0.641,Municipality,3144409
ADH_IDHM,14610.0,0.693,Municipality,3144409
ADH_IDHM,7670.0,0.408,Municipality,3144508
ADH_IDHM,10957.0,0.588,Municipality,3144508
ADH_IDHM,14610.0,0.69,Municipality,3144508
ADH_IDHM,7670.0,0.402,Municipality,3144607
ADH_IDHM,10957.0,0.57,Municipality,3144607
ADH_IDHM,14610.0,0.667,Municipality,3144607
ADH_IDHM,7670.0,0.198,Municipality,3144656
ADH_IDHM,10957.0,0.371,Municipality,3144656
ADH_IDHM,14610.0,0.556,Municipality,3144656
ADH_IDHM,7670.0,0.222,Municipality,3144672
ADH_IDHM,10957.0,0.437,Municipality,3144672
ADH_IDHM,14610.0,0.592,Municipality,3144672
ADH_IDHM,7670.0,0.486,Municipality,3144706
ADH_IDHM,10957.0,0.634,Municipality,3144706
ADH_IDHM,14610.0,0.709,Municipality,3144706
ADH_IDHM,7670.0,0.523,Municipality,3144805
ADH_IDHM,10957.0,0.684,Municipality,3144805
ADH_IDHM,14610.0,0.813,Municipality,3144805
ADH_IDHM,7670.0,0.385,Municipality,3144904
ADH_IDHM,10957.0,0.522,Municipality,3144904
ADH_IDHM,14610.0,0.63,Municipality,3144904
ADH_IDHM,7670.0,0.488,Municipality,3145000
ADH_IDHM,10957.0,0.617,Municipality,3145000
ADH_IDHM,14610.0,0.701,Municipality,3145000
ADH_IDHM,7670.0,0.327,Municipality,3145059
ADH_IDHM,10957.0,0.518,Municipality,3145059
ADH_IDHM,14610.0,0.641,Municipality,3145059
ADH_IDHM,7670.0,0.394,Municipality,3145109
ADH_IDHM,10957.0,0.537,Municipality,3145109
ADH_IDHM,14610.0,0.671,Municipality,3145109
ADH_IDHM,7670.0,0.436,Municipality,3145208
ADH_IDHM,10957.0,0.614,Municipality,3145208
ADH_IDHM,14610.0,0.715,Municipality,3145208
ADH_IDHM,7670.0,0.235,Municipality,3145307
ADH_IDHM,10957.0,0.427,Municipality,3145307
ADH_IDHM,14610.0,0.571,Municipality,3145307
ADH_IDHM,7670.0,0.232,Municipality,3145356
ADH_IDHM,10957.0,0.389,Municipality,3145356
ADH_IDHM,14610.0,0.555,Municipality,3145356
ADH_IDHM,7670.0,0.231,Municipality,3145372
ADH_IDHM,10957.0,0.441,Municipality,3145372
ADH_IDHM,14610.0,0.616,Municipality,3145372
ADH_IDHM,7670.0,0.315,Municipality,3145406
ADH_IDHM,10957.0,0.53,Municipality,3145406
ADH_IDHM,14610.0,0.636,Municipality,3145406
ADH_IDHM,7670.0,0.276,Municipality,3145455
ADH_IDHM,10957.0,0.406,Municipality,3145455
ADH_IDHM,14610.0,0.626,Municipality,3145455
ADH_IDHM,7670.0,0.447,Municipality,3145505
ADH_IDHM,10957.0,0.561,Municipality,3145505
ADH_IDHM,14610.0,0.674,Municipality,3145505
ADH_IDHM,7670.0,0.464,Municipality,3145604
ADH_IDHM,10957.0,0.601,Municipality,3145604
ADH_IDHM,14610.0,0.699,Municipality,3145604
ADH_IDHM,7670.0,0.326,Municipality,3145703
ADH_IDHM,10957.0,0.518,Municipality,3145703
ADH_IDHM,14610.0,0.635,Municipality,3145703
ADH_IDHM,7670.0,0.327,Municipality,3145802
ADH_IDHM,10957.0,0.566,Municipality,3145802
ADH_IDHM,14610.0,0.663,Municipality,3145802
ADH_IDHM,7670.0,0.381,Municipality,3145851
ADH_IDHM,10957.0,0.494,Municipality,3145851
ADH_IDHM,14610.0,0.637,Municipality,3145851
ADH_IDHM,7670.0,0.289,Municipality,3145877
ADH_IDHM,10957.0,0.459,Municipality,3145877
ADH_IDHM,14610.0,0.562,Municipality,3145877
ADH_IDHM,7670.0,0.564,Municipality,3145901
ADH_IDHM,10957.0,0.686,Municipality,3145901
ADH_IDHM,14610.0,0.764,Municipality,3145901
ADH_IDHM,7670.0,0.471,Municipality,3146008
ADH_IDHM,10957.0,0.652,Municipality,3146008
ADH_IDHM,14610.0,0.722,Municipality,3146008
ADH_IDHM,7670.0,0.491,Municipality,3146107
ADH_IDHM,10957.0,0.64,Municipality,3146107
ADH_IDHM,14610.0,0.741,Municipality,3146107
ADH_IDHM,7670.0,0.253,Municipality,3146206
ADH_IDHM,10957.0,0.464,Municipality,3146206
ADH_IDHM,14610.0,0.595,Municipality,3146206
ADH_IDHM,7670.0,0.257,Municipality,3146255
ADH_IDHM,10957.0,0.439,Municipality,3146255
ADH_IDHM,14610.0,0.599,Municipality,3146255
ADH_IDHM,7670.0,0.266,Municipality,3146305
ADH_IDHM,10957.0,0.442,Municipality,3146305
ADH_IDHM,14610.0,0.596,Municipality,3146305
ADH_IDHM,7670.0,0.405,Municipality,3146404
ADH_IDHM,10957.0,0.564,Municipality,3146404
ADH_IDHM,14610.0,0.669,Municipality,3146404
ADH_IDHM,7670.0,0.464,Municipality,3146503
ADH_IDHM,10957.0,0.635,Municipality,3146503
ADH_IDHM,14610.0,0.728,Municipality,3146503
ADH_IDHM,7670.0,0.196,Municipality,3146552
ADH_IDHM,10957.0,0.408,Municipality,3146552
ADH_IDHM,14610.0,0.59,Municipality,3146552
ADH_IDHM,7670.0,0.446,Municipality,3146602
ADH_IDHM,10957.0,0.601,Municipality,3146602
ADH_IDHM,14610.0,0.72,Municipality,3146602
ADH_IDHM,7670.0,0.437,Municipality,3146701
ADH_IDHM,10957.0,0.608,Municipality,3146701
ADH_IDHM,14610.0,0.703,Municipality,3146701
ADH_IDHM,7670.0,0.296,Municipality,3146750
ADH_IDHM,10957.0,0.419,Municipality,3146750
ADH_IDHM,14610.0,0.565,Municipality,3146750
ADH_IDHM,7670.0,0.435,Municipality,3146909
ADH_IDHM,10957.0,0.547,Municipality,3146909
ADH_IDHM,14610.0,0.666,Municipality,3146909
ADH_IDHM,7670.0,0.458,Municipality,3147006
ADH_IDHM,10957.0,0.613,Municipality,3147006
ADH_IDHM,14610.0,0.744,Municipality,3147006
ADH_IDHM,7670.0,0.487,Municipality,3147105
ADH_IDHM,10957.0,0.643,Municipality,3147105
ADH_IDHM,14610.0,0.725,Municipality,3147105
ADH_IDHM,7670.0,0.462,Municipality,3147204
ADH_IDHM,10957.0,0.635,Municipality,3147204
ADH_IDHM,14610.0,0.715,Municipality,3147204
ADH_IDHM,7670.0,0.486,Municipality,3147303
ADH_IDHM,10957.0,0.629,Municipality,3147303
ADH_IDHM,14610.0,0.729,Municipality,3147303
ADH_IDHM,7670.0,0.446,Municipality,3147402
ADH_IDHM,10957.0,0.606,Municipality,3147402
ADH_IDHM,14610.0,0.694,Municipality,3147402
ADH_IDHM,7670.0,0.393,Municipality,3147501
ADH_IDHM,10957.0,0.491,Municipality,3147501
ADH_IDHM,14610.0,0.642,Municipality,3147501
ADH_IDHM,7670.0,0.484,Municipality,3147600
ADH_IDHM,10957.0,0.641,Municipality,3147600
ADH_IDHM,14610.0,0.715,Municipality,3147600
ADH_IDHM,7670.0,0.411,Municipality,3147709
ADH_IDHM,10957.0,0.594,Municipality,3147709
ADH_IDHM,14610.0,0.687,Municipality,3147709
ADH_IDHM,7670.0,0.388,Municipality,3147808
ADH_IDHM,10957.0,0.546,Municipality,3147808
ADH_IDHM,14610.0,0.648,Municipality,3147808
ADH_IDHM,7670.0,0.52,Municipality,3147907
